Name,Category,Attribute,OEC value,EU value,NASA value,source
HD 74156 c,planet,Orbital period [days] errorminus,5.5,,13.00000000,HD 74156.xml
HD 74156 c,planet,Orbital period [days] errorplus,5.5,,13.00000000,HD 74156.xml
HD 74156 c,planet,Eccentricity,0.3829,,0.432000,HD 74156.xml
HD 74156 c,planet,Eccentricity errorminus,0.0080,,0.013000,HD 74156.xml
HD 74156 c,planet,Eccentricity errorplus,0.0080,,0.013000,HD 74156.xml
HD 74156 c,planet,Discovery year,2003,,2004,HD 74156.xml
HD 75784 b,planet,Discovery year,2014,,2015,HD 75784.xml
HD 77338 b,planet,Mass [Mjup],0.0487583,,0.05000,HD 77338.xml
HD 77338 b,planet,Eccentricity,0.0,,0.090000,HD 77338.xml
HD 77338 b,planet,Discovery year,2012,,2013,HD 77338.xml
HD 79498 b,planet,Orbital period [days],1966,,1966.10000000,HD 79498.xml
HD 81040 b,planet,Discovery year,2005,,2006,HD 81040.xml
HD 82943 c,planet,Mass [Mjup],2.01,,1.95900,HD 82943.xml
HD 82943 c,planet,Orbital period [days],219.3,,220.07800000,HD 82943.xml
HD 82943 c,planet,Orbital period [days] errorminus,1.0,,0.05100000,HD 82943.xml
HD 82943 c,planet,Orbital period [days] errorplus,2.2,,0.05100000,HD 82943.xml
HD 82943 c,planet,Eccentricity,0.425,,0.366300,HD 82943.xml
HD 82943 c,planet,Eccentricity errorminus,0.020,,0.009700,HD 82943.xml
HD 82943 c,planet,Eccentricity errorplus,0.030,,0.009700,HD 82943.xml
HD 82943 c,planet,Discovery year,2003,,2004,HD 82943.xml
HD 82886 b,planet,Eccentricity,0,,0.066000,HD 82886.xml
HD 83443 b,planet,Mass [Mjup],0.4,,0.39800,HD 83443.xml
HD 83443 b,planet,Orbital period [days],2.985625,,2.98569800,HD 83443.xml
HD 83443 b,planet,Eccentricity,0.008,,0.012000,HD 83443.xml
HD 85512 b,planet,Equilibrium temperature [K],297.4,,298,HD 85512.xml
HD 222582 A b,planet,Discovery year,1999,,2000,HD 222582.xml
HD 240237 b,planet,Discovery year,2010,,2012,HD 240237.xml
HD 290327 b,planet,Discovery year,2009,,2010,HD 290327.xml
HD 285507 b,planet,Discovery year,2013,,2014,HD 285507.xml
HD 330075 b,planet,Equilibrium temperature [K],1023.2,,990,HD 330075.xml
HIP 5158 c,planet,Orbital period [days],9018,,9017.76000000,HIP 5158.xml
HIP 5158 c,planet,Discovery year,2010,,2011,HIP 5158.xml
HIP 12961 b,planet,Eccentricity,0.16,,0.166000,HIP 12961.xml
HIP 12961 b,planet,Discovery year,2009,,2011,HIP 12961.xml
HIP 14810 c,planet,Discovery year,2006,,2007,HIP 14810.xml
HIP 14810 d,planet,Orbital period [days],962,,952.00000000,HIP 14810.xml
HIP 57274 b,planet,Mass [Mjup],0.036,,0.03650,HIP 57274.xml
HIP 57274 b,planet,Discovery year,2011,,2012,HIP 57274.xml
HIP 57274 d,planet,Mass [Mjup],0.527,,0.52670,HIP 57274.xml
HIP 57274 d,planet,Discovery year,2011,,2012,HIP 57274.xml
Ross 458 C,planet,Mass [Mjup],12.5,,6.28536,Ross 458.xml
Ross 458 C,planet,Radius [Rjup],1.1,,1.220,Ross 458.xml
HIP 67851 c,planet,Discovery year,2014,,2015,HIP 67851.xml
HIP 70849 b,planet,Orbital period [days],10000,,17337.50000000,HIP 70849.xml
HIP 70849 b,planet,Eccentricity,0.6,,0.715000,HIP 70849.xml
HIP 70849 b,planet,Discovery year,2009,,2011,HIP 70849.xml
HD 183263 c,planet,Mass [Mjup],6.90,,3.57000,HD 183263.xml
HD 183263 c,planet,Mass [Mjup] errorminus,0.12,,0.55000,HD 183263.xml
HD 183263 c,planet,Mass [Mjup] errorplus,0.12,,0.55000,HD 183263.xml
HD 183263 c,planet,Orbital period [days],4684,,3070.00000000,HD 183263.xml
HD 183263 c,planet,Orbital period [days] errorminus,71,,110.00000000,HD 183263.xml
HD 183263 c,planet,Orbital period [days] errorplus,71,,110.00000000,HD 183263.xml
HD 183263 c,planet,Eccentricity,0.051,,0.239000,HD 183263.xml
HD 183263 c,planet,Eccentricity errorminus,0.010,,0.064000,HD 183263.xml
HD 183263 c,planet,Eccentricity errorplus,0.010,,0.064000,HD 183263.xml
HD 183263 c,planet,Discovery year,2008,,2009,HD 183263.xml
HD 187123 b,planet,Mass [Mjup],0.5074,,0.52300,HD 187123.xml
HD 187123 b,planet,Mass [Mjup] errorminus,0.0026,,0.04300,HD 187123.xml
HD 187123 b,planet,Mass [Mjup] errorplus,0.0026,,0.04300,HD 187123.xml
HD 187123 b,planet,Orbital period [days],3.0965886,,3.09658280,HD 187123.xml
HD 187123 b,planet,Orbital period [days] errorminus,0.0000043,,0.00000780,HD 187123.xml
HD 187123 b,planet,Orbital period [days] errorplus,0.0000043,,0.00000780,HD 187123.xml
HD 187123 b,planet,Eccentricity,0.0093,,0.010300,HD 187123.xml
HD 187123 b,planet,Eccentricity errorminus,0.0046,,0.005900,HD 187123.xml
HD 187123 b,planet,Eccentricity errorplus,0.0046,,0.005900,HD 187123.xml
HD 187123 c,planet,Mass [Mjup],1.818,,1.99000,HD 187123.xml
HD 187123 c,planet,Mass [Mjup] errorminus,0.035,,0.25000,HD 187123.xml
HD 187123 c,planet,Mass [Mjup] errorplus,0.035,,0.25000,HD 187123.xml
HD 187123 c,planet,Orbital period [days],3324,,3810.00000000,HD 187123.xml
HD 187123 c,planet,Orbital period [days] errorminus,46,,420.00000000,HD 187123.xml
HD 187123 c,planet,Orbital period [days] errorplus,46,,420.00000000,HD 187123.xml
HD 187123 c,planet,Eccentricity,0.280,,0.252000,HD 187123.xml
HD 187123 c,planet,Eccentricity errorminus,0.022,,0.033000,HD 187123.xml
HD 187123 c,planet,Eccentricity errorplus,0.022,,0.033000,HD 187123.xml
HD 187123 c,planet,Discovery year,2007,,2009,HD 187123.xml
HD 188015 A b,planet,Mass [Mjup],1.26,,1.50000,HD 188015.xml
HD 188015 A b,planet,Orbital period [days],456.46,,461.20000000,HD 188015.xml
HD 188015 A b,planet,Eccentricity,0.15,,0.137000,HD 188015.xml
HD 188015 A b,planet,Discovery year,2004,,2005,HD 188015.xml
HD 189733 A b,planet,Orbital period [days],2.21857312,,2.21857520,HD 189733.xml
Kepler-125 b,planet,Radius [Rjup],0.21598,,0.211,Kepler-125.xml
Kepler-125 b,planet,Radius [Rjup] errorminus,0.00911,,0.009,Kepler-125.xml
Kepler-125 b,planet,Radius [Rjup] errorplus,0.00911,,0.009,Kepler-125.xml
Kepler-126 b,planet,Radius [Rjup],0.13852,,0.136,Kepler-126.xml
Kepler-126 b,planet,Radius [Rjup] errorminus,0.00911,,0.009,Kepler-126.xml
Kepler-126 b,planet,Radius [Rjup] errorplus,0.00911,,0.009,Kepler-126.xml
Kepler-126 c,planet,Radius [Rjup],0.14399,,0.141,Kepler-126.xml
Kepler-126 c,planet,Radius [Rjup] errorminus,0.01185,,0.012,Kepler-126.xml
Kepler-126 c,planet,Radius [Rjup] errorplus,0.01185,,0.012,Kepler-126.xml
Kepler-126 d,planet,Radius [Rjup],0.22783,,0.223,Kepler-126.xml
Kepler-126 d,planet,Radius [Rjup] errorminus,0.00456,,0.004,Kepler-126.xml
Kepler-126 d,planet,Radius [Rjup] errorplus,0.00456,,0.004,Kepler-126.xml
Kepler-127 c,planet,Radius [Rjup],0.24241,,0.237,Kepler-127.xml
Kepler-127 c,planet,Radius [Rjup] errorminus,0.01276,,0.012,Kepler-127.xml
Kepler-127 c,planet,Radius [Rjup] errorplus,0.01276,,0.012,Kepler-127.xml
Kepler-127 d,planet,Radius [Rjup],0.24058,,0.236,Kepler-127.xml
Kepler-127 d,planet,Radius [Rjup] errorminus,0.01276,,0.012,Kepler-127.xml
Kepler-127 d,planet,Radius [Rjup] errorplus,0.01276,,0.012,Kepler-127.xml
Kepler-128 b,planet,Mass [Mjup],0.00409,,0.09700,Kepler-128.xml
Kepler-128 b,planet,Mass [Mjup] errorminus,0.00189,,0.01900,Kepler-128.xml
Kepler-128 b,planet,Mass [Mjup] errorplus,0.00598,,0.01900,Kepler-128.xml
Kepler-128 b,planet,Radius [Rjup],0.10298,,0.101,Kepler-128.xml
Kepler-128 b,planet,Radius [Rjup] errorminus,0.01458,,0.003,Kepler-128.xml
Kepler-128 b,planet,Radius [Rjup] errorplus,0.01458,,0.003,Kepler-128.xml
Kepler-128 b,planet,Discovery year,2013,,2014,Kepler-128.xml
Kepler-129 b,planet,Radius [Rjup],0.21598,,0.211,Kepler-129.xml
Kepler-129 b,planet,Radius [Rjup] errorminus,0.01914,,0.019,Kepler-129.xml
Kepler-129 b,planet,Radius [Rjup] errorplus,0.01914,,0.019,Kepler-129.xml
Kepler-129 c,planet,Radius [Rjup],0.23238,,0.227,Kepler-129.xml
Kepler-129 c,planet,Radius [Rjup] errorminus,0.00911,,0.009,Kepler-129.xml
Kepler-129 c,planet,Radius [Rjup] errorplus,0.00911,,0.009,Kepler-129.xml
Kepler-130 b,planet,Radius [Rjup],0.09295,,0.091,Kepler-130.xml
Kepler-130 b,planet,Radius [Rjup] errorminus,0.00365,,0.004,Kepler-130.xml
Kepler-130 b,planet,Radius [Rjup] errorplus,0.00365,,0.004,Kepler-130.xml
Kepler-130 d,planet,Radius [Rjup],0.14945,,0.146,Kepler-130.xml
Kepler-130 d,planet,Radius [Rjup] errorminus,0.01458,,0.014,Kepler-130.xml
Kepler-130 d,planet,Radius [Rjup] errorplus,0.01458,,0.014,Kepler-130.xml
Kepler-131 b,planet,Mass [Mjup],0.050740,,0.05100,Kepler-131.xml
Kepler-131 b,planet,Mass [Mjup] errorminus,0.011010,,0.01100,Kepler-131.xml
Kepler-131 b,planet,Mass [Mjup] errorplus,0.011010,,0.01100,Kepler-131.xml
Kepler-131 b,planet,Radius [Rjup],0.219624,,0.215,Kepler-131.xml
Kepler-131 b,planet,Radius [Rjup] errorminus,0.018226,,0.018,Kepler-131.xml
Kepler-131 b,planet,Radius [Rjup] errorplus,0.018226,,0.018,Kepler-131.xml
Kepler-132 b,planet,Radius [Rjup],0.11027,,0.108,Kepler-132.xml
Kepler-132 b,planet,Radius [Rjup] errorminus,0.02187,,0.021,Kepler-132.xml
Kepler-132 b,planet,Radius [Rjup] errorplus,0.02187,,0.021,Kepler-132.xml
Kepler-132 d,planet,Radius [Rjup],0.14125,,0.138,Kepler-132.xml
Kepler-132 d,planet,Radius [Rjup] errorminus,0.02734,,0.027,Kepler-132.xml
Kepler-132 d,planet,Radius [Rjup] errorplus,0.02734,,0.027,Kepler-132.xml
Kepler-133 b,planet,Radius [Rjup],0.16039,,0.157,Kepler-133.xml
Kepler-133 b,planet,Radius [Rjup] errorminus,0.02734,,0.027,Kepler-133.xml
Kepler-133 b,planet,Radius [Rjup] errorplus,0.02734,,0.027,Kepler-133.xml
Kepler-133 c,planet,Radius [Rjup],0.25881,,0.253,Kepler-133.xml
Kepler-133 c,planet,Radius [Rjup] errorminus,0.04374,,0.043,Kepler-133.xml
Kepler-133 c,planet,Radius [Rjup] errorplus,0.04374,,0.043,Kepler-133.xml
Kepler-134 b,planet,Radius [Rjup],0.18226,,0.178,Kepler-134.xml
Kepler-134 b,planet,Radius [Rjup] errorminus,0.03554,,0.035,Kepler-134.xml
Kepler-134 b,planet,Radius [Rjup] errorplus,0.03554,,0.035,Kepler-134.xml
Kepler-135 b,planet,Radius [Rjup],0.16495,,0.161,Kepler-135.xml
Kepler-135 b,planet,Radius [Rjup] errorminus,0.03190,,0.031,Kepler-135.xml
Kepler-135 b,planet,Radius [Rjup] errorplus,0.03190,,0.031,Kepler-135.xml
Kepler-135 c,planet,Radius [Rjup],0.10571,,0.103,Kepler-135.xml
Kepler-135 c,planet,Radius [Rjup] errorminus,0.02096,,0.021,Kepler-135.xml
Kepler-135 c,planet,Radius [Rjup] errorplus,0.02096,,0.021,Kepler-135.xml
Kepler-136 b,planet,Radius [Rjup],0.18682,,0.183,Kepler-136.xml
Kepler-136 b,planet,Radius [Rjup] errorminus,0.03463,,0.034,Kepler-136.xml
Kepler-136 b,planet,Radius [Rjup] errorplus,0.03463,,0.034,Kepler-136.xml
Kepler-137 b,planet,Radius [Rjup],0.13396,,0.131,Kepler-137.xml
Kepler-137 b,planet,Radius [Rjup] errorminus,0.01002,,0.010,Kepler-137.xml
Kepler-137 b,planet,Radius [Rjup] errorplus,0.01002,,0.010,Kepler-137.xml
Kepler-137 c,planet,Radius [Rjup],0.17132,,0.168,Kepler-137.xml
Kepler-137 c,planet,Radius [Rjup] errorminus,0.01276,,0.012,Kepler-137.xml
Kepler-137 c,planet,Radius [Rjup] errorplus,0.01276,,0.012,Kepler-137.xml
Kepler-138 b,planet,Mass [Mjup],0.000208,,0.00021,KOI-314.xml
Kepler-138 b,planet,Mass [Mjup] errorminus,0.000116,,0.00012,KOI-314.xml
Kepler-138 b,planet,Mass [Mjup] errorplus,0.000186,,0.00019,KOI-314.xml
Kepler-138 b,planet,Radius [Rjup],0.047570,,0.047,KOI-314.xml
Kepler-138 b,planet,Radius [Rjup] errorminus,0.002916,,0.003,KOI-314.xml
Kepler-138 b,planet,Radius [Rjup] errorplus,0.002916,,0.003,KOI-314.xml
KOI-314 c,planet,Mass [Mjup],0.002013,,0.00201,KOI-314.xml
KOI-314 c,planet,Mass [Mjup] errorminus,0.001217,,0.00122,KOI-314.xml
KOI-314 c,planet,Radius [Rjup],0.110450,,0.108,KOI-314.xml
KOI-314 c,planet,Radius [Rjup] errorminus,0.006835,,0.007,KOI-314.xml
KOI-314 c,planet,Radius [Rjup] errorplus,0.006835,,0.007,KOI-314.xml
Kepler-139 b,planet,Radius [Rjup],0.26792,,0.262,Kepler-139.xml
Kepler-139 b,planet,Radius [Rjup] errorminus,0.05194,,0.051,Kepler-139.xml
Kepler-139 b,planet,Radius [Rjup] errorplus,0.05194,,0.051,Kepler-139.xml
Kepler-206 d,planet,Radius [Rjup],0.10845,,0.106,Kepler-206.xml
Kepler-206 d,planet,Radius [Rjup] errorminus,0.02187,,0.021,Kepler-206.xml
Kepler-206 d,planet,Radius [Rjup] errorplus,0.02187,,0.021,Kepler-206.xml
Kepler-207 b,planet,Radius [Rjup],0.14307,,0.140,Kepler-207.xml
Kepler-207 b,planet,Radius [Rjup] errorminus,0.02734,,0.027,Kepler-207.xml
Kepler-207 b,planet,Radius [Rjup] errorplus,0.02734,,0.027,Kepler-207.xml
Kepler-207 d,planet,Radius [Rjup],0.30164,,0.295,Kepler-207.xml
Kepler-207 d,planet,Radius [Rjup] errorminus,0.05741,,0.056,Kepler-207.xml
Kepler-207 d,planet,Radius [Rjup] errorplus,0.05741,,0.056,Kepler-207.xml
Kepler-208 b,planet,Radius [Rjup],0.14854,,0.145,Kepler-208.xml
Kepler-208 b,planet,Radius [Rjup] errorminus,0.02734,,0.027,Kepler-208.xml
Kepler-208 b,planet,Radius [Rjup] errorplus,0.02734,,0.027,Kepler-208.xml
Kepler-208 c,planet,Radius [Rjup],0.12667,,0.124,Kepler-208.xml
Kepler-208 c,planet,Radius [Rjup] errorminus,0.02369,,0.023,Kepler-208.xml
Kepler-208 c,planet,Radius [Rjup] errorplus,0.02369,,0.023,Kepler-208.xml
Kepler-208 e,planet,Radius [Rjup],0.13487,,0.132,Kepler-208.xml
Kepler-208 e,planet,Radius [Rjup] errorminus,0.02552,,0.025,Kepler-208.xml
Kepler-208 e,planet,Radius [Rjup] errorplus,0.02552,,0.025,Kepler-208.xml
Kepler-209 b,planet,Radius [Rjup],0.20595,,0.202,Kepler-209.xml
Kepler-209 b,planet,Radius [Rjup] errorminus,0.03098,,0.030,Kepler-209.xml
Kepler-209 b,planet,Radius [Rjup] errorplus,0.03098,,0.030,Kepler-209.xml
Kepler-209 c,planet,Radius [Rjup],0.28250,,0.277,Kepler-209.xml
Kepler-209 c,planet,Radius [Rjup] errorminus,0.04648,,0.045,Kepler-209.xml
Kepler-209 c,planet,Radius [Rjup] errorplus,0.04648,,0.045,Kepler-209.xml
Kepler-210 b,planet,Radius [Rjup],0.3419,,0.262,Kepler-210.xml
Kepler-210 b,planet,Radius [Rjup] errorminus,0.0027,,0.019,Kepler-210.xml
Kepler-210 b,planet,Radius [Rjup] errorplus,0.0027,,0.019,Kepler-210.xml
Kepler-210 b,planet,Orbital period [days],2.4532,,2.45323400,Kepler-210.xml
Kepler-210 b,planet,Orbital period [days] errorminus,0.0007,,0.00000100,Kepler-210.xml
Kepler-210 b,planet,Orbital period [days] errorplus,0.0007,,0.00000100,Kepler-210.xml
Kepler-211 b,planet,Radius [Rjup],0.11482,,0.112,Kepler-211.xml
Kepler-211 b,planet,Radius [Rjup] errorminus,0.00820,,0.008,Kepler-211.xml
Kepler-211 b,planet,Radius [Rjup] errorplus,0.00820,,0.008,Kepler-211.xml
Kepler-211 c,planet,Radius [Rjup],0.11756,,0.115,Kepler-211.xml
Kepler-211 c,planet,Radius [Rjup] errorminus,0.00820,,0.008,Kepler-211.xml
Kepler-211 c,planet,Radius [Rjup] errorplus,0.00820,,0.008,Kepler-211.xml
Kepler-212 b,planet,Radius [Rjup],0.09933,,0.097,Kepler-212.xml
Kepler-212 b,planet,Radius [Rjup] errorminus,0.01914,,0.019,Kepler-212.xml
Kepler-212 b,planet,Radius [Rjup] errorplus,0.01914,,0.019,Kepler-212.xml
Kepler-213 b,planet,Radius [Rjup],0.14763,,0.145,Kepler-213.xml
Kepler-213 b,planet,Radius [Rjup] errorminus,0.02825,,0.028,Kepler-213.xml
Kepler-213 b,planet,Radius [Rjup] errorplus,0.02825,,0.028,Kepler-213.xml
Kepler-213 c,planet,Radius [Rjup],0.21324,,0.209,Kepler-213.xml
Kepler-213 c,planet,Radius [Rjup] errorminus,0.04101,,0.040,Kepler-213.xml
Kepler-213 c,planet,Radius [Rjup] errorplus,0.04101,,0.040,Kepler-213.xml
HAT-P-36 b,planet,Orbital period [days],1.327,,1.32734700,HAT-P-36.xml
HAT-P-36 b,planet,Equilibrium temperature [K],1669.2,,1823,HAT-P-36.xml
HAT-P-37 b,planet,Equilibrium temperature [K],1166.3,,1271,HAT-P-37.xml
HAT-P-38 b,planet,Equilibrium temperature [K],987.0,,1082,HAT-P-38.xml
HAT-P-39 b,planet,Equilibrium temperature [K],1601.9,,1752,HAT-P-39.xml
HAT-P-40 b,planet,Eccentricity,0.095,,0.000000,HAT-P-40.xml
HAT-P-40 b,planet,Equilibrium temperature [K],1614.8,,1770,HAT-P-40.xml
HAT-P-41 b,planet,Orbital period [days],2.69404,,2.69404700,HAT-P-41.xml
HAT-P-41 b,planet,Equilibrium temperature [K],1689.7,,1941,HAT-P-41.xml
HAT-P-42 b,planet,Mass [Mjup],0.975,,1.04400,HAT-P-42.xml
HAT-P-42 b,planet,Radius [Rjup],1.277,,1.280,HAT-P-42.xml
HAT-P-42 b,planet,Orbital period [days],4.641876,,4.64187800,HAT-P-42.xml
HAT-P-42 b,planet,Equilibrium temperature [K],1427,,1428,HAT-P-42.xml
HAT-P-43 b,planet,Mass [Mjup],0.660,,0.66200,HAT-P-43.xml
HAT-P-43 b,planet,Radius [Rjup],1.283,,1.281,HAT-P-43.xml
HAT-P-43 b,planet,Orbital period [days],3.332688,,3.33268700,HAT-P-43.xml
HAT-P-44 b,planet,Mass [Mjup],0.392,,0.35200,HAT-P-44.xml
HAT-P-44 b,planet,Mass [Mjup] errorminus,0.031,,0.02900,HAT-P-44.xml
HAT-P-44 b,planet,Mass [Mjup] errorplus,0.031,,0.02900,HAT-P-44.xml
HAT-P-44 b,planet,Radius [Rjup],1.28,,1.242,HAT-P-44.xml
HAT-P-44 b,planet,Radius [Rjup] errorminus,0.074,,0.051,HAT-P-44.xml
HAT-P-44 b,planet,Radius [Rjup] errorplus,0.145,,0.106,HAT-P-44.xml
HAT-P-44 b,planet,Eccentricity,0.072,,0.044000,HAT-P-44.xml
HAT-P-44 b,planet,Eccentricity errorminus,0.071,,0.052000,HAT-P-44.xml
HAT-P-44 b,planet,Eccentricity errorplus,0.071,,0.052000,HAT-P-44.xml
HAT-P-44 b,planet,Equilibrium temperature [K],1126,,1108,HAT-P-44.xml
HAT-P-44 b,planet,Equilibrium temperature [K] errorminus,42,,32,HAT-P-44.xml
HAT-P-44 b,planet,Equilibrium temperature [K] errorplus,67,,51,HAT-P-44.xml
HAT-P-44 b,planet,Discovery year,2013,,2014,HAT-P-44.xml
HAT-P-44 c,planet,Mass [Mjup],1.6,,4.00000,HAT-P-44.xml
HAT-P-44 c,planet,Mass [Mjup] errorminus,0.2,,0.80000,HAT-P-44.xml
HAT-P-44 c,planet,Mass [Mjup] errorplus,0.2,,1.40000,HAT-P-44.xml
HAT-P-44 c,planet,Orbital period [days],219.9,,872.20000000,HAT-P-44.xml
HAT-P-44 c,planet,Orbital period [days] errorminus,4.5,,1.70000000,HAT-P-44.xml
HAT-P-44 c,planet,Orbital period [days] errorplus,4.5,,1.70000000,HAT-P-44.xml
HAT-P-44 c,planet,Discovery year,2013,,2014,HAT-P-44.xml
HAT-P-45 b,planet,Discovery year,2013,,2014,HAT-P-45.xml
HD 88133 b,planet,Mass [Mjup],0.22,,1.02000,HD 88133.xml
HD 88133 b,planet,Orbital period [days],3.416,,3.41486740,HD 88133.xml
HD 88133 b,planet,Eccentricity,0.133,,0.050000,HD 88133.xml
HD 88133 b,planet,Discovery year,2004,,2005,HD 88133.xml
HD 89744 A b,planet,Mass [Mjup],7.2,,8.44000,HD 89744.xml
HD 89744 A b,planet,Orbital period [days],256,,256.78000000,HD 89744.xml
HD 89744 A b,planet,Eccentricity,0.7,,0.673000,HD 89744.xml
HD 90156 b,planet,Discovery year,2009,,2011,HD 90156.xml
HD 96063 b,planet,Eccentricity,0.,,0.030000,HD 96063.xml
HD 97658 b,planet,Mass [Mjup],0.023754977,,0.02473,HD 97658.xml
HD 97658 b,planet,Mass [Mjup] errorminus,0.00248562011,,0.00230,HD 97658.xml
HD 97658 b,planet,Mass [Mjup] errorplus,0.00261147429,,0.00230,HD 97658.xml
HD 97658 b,planet,Radius [Rjup],0.213245,,0.209,HD 97658.xml
HD 97658 b,planet,Radius [Rjup] errorminus,0.013670,,0.013,HD 97658.xml
HD 97658 b,planet,Radius [Rjup] errorplus,0.016403,,0.015,HD 97658.xml
HD 97658 b,planet,Orbital period [days],9.4903,,9.49090000,HD 97658.xml
HD 97658 b,planet,Eccentricity,0.078,,0.063000,HD 97658.xml
HD 97658 b,planet,Eccentricity errorplus,0.061,,0.059000,HD 97658.xml
HD 97658 b,planet,Discovery year,2010,,2011,HD 97658.xml
HD 98219 b,planet,Eccentricity,0,,0.112000,HD 98219.xml
83 Leonis B b,planet,Mass [Mjup],0.087,,0.07900,83 Leonis.xml
83 Leonis B b,planet,Eccentricity,0.13,,0.070000,83 Leonis.xml
83 Leonis B b,planet,Eccentricity errorminus,0.07,,0.060000,83 Leonis.xml
83 Leonis B b,planet,Eccentricity errorplus,0.07,,0.060000,83 Leonis.xml
83 Leonis B b,planet,Discovery year,2004,,2005,83 Leonis.xml
HD 100546 b,planet,Radius [Rjup],6,,6.900,HD 100546.xml
HD 100546 b,planet,Radius [Rjup] errorminus,2.6,,2.900,HD 100546.xml
HD 100546 b,planet,Radius [Rjup] errorplus,2.5,,2.700,HD 100546.xml
HD 100546 b,planet,Discovery year,2013,,2015,HD 100546.xml
HD 100655 b,planet,Discovery year,2011,,2012,HD 100655.xml
HD 102117 b,planet,Orbital period [days],20.67,,20.81330000,HD 102117.xml
HD 102117 b,planet,Eccentricity,0.106,,0.121000,HD 102117.xml
HD 102117 b,planet,Discovery year,2004,,2005,HD 102117.xml
HD 102195 b,planet,Discovery year,2005,,2006,HD 102195.xml
HD 102272 b,planet,Discovery year,2008,,2009,HD 102272.xml
Gliese 777 A b,planet,Mass [Mjup],1.495,,1.56000,Gliese 777.xml
Gliese 777 A b,planet,Mass [Mjup] errorminus,0.154,,0.13000,Gliese 777.xml
Gliese 777 A b,planet,Mass [Mjup] errorplus,1.154,,0.13000,Gliese 777.xml
Gliese 777 A b,planet,Orbital period [days],2867.9,,2915.00000000,Gliese 777.xml
Gliese 777 A b,planet,Orbital period [days] errorminus,7.7,,29.00000000,Gliese 777.xml
Gliese 777 A b,planet,Orbital period [days] errorplus,7.7,,29.00000000,Gliese 777.xml
Gliese 777 A b,planet,Eccentricity,0.343,,0.313000,Gliese 777.xml
Gliese 777 A b,planet,Eccentricity errorminus,0.017,,0.019000,Gliese 777.xml
Gliese 777 A b,planet,Eccentricity errorplus,0.017,,0.019000,Gliese 777.xml
Gliese 777 A c,planet,Mass [Mjup],0.064,,0.06000,Gliese 777.xml
Gliese 777 A c,planet,Mass [Mjup] errorminus,0.01,,0.00760,Gliese 777.xml
Gliese 777 A c,planet,Mass [Mjup] errorplus,0.01,,0.00760,Gliese 777.xml
Gliese 777 A c,planet,Orbital period [days],17.1186,,17.11100000,Gliese 777.xml
Gliese 777 A c,planet,Orbital period [days] errorminus,0.0016,,0.00480000,Gliese 777.xml
Gliese 777 A c,planet,Orbital period [days] errorplus,0.0016,,0.00480000,Gliese 777.xml
Gliese 777 A c,planet,Eccentricity,0.107,,0.237000,Gliese 777.xml
Gliese 777 A c,planet,Eccentricity errorminus,0.07,,0.082000,Gliese 777.xml
Gliese 777 A c,planet,Eccentricity errorplus,0.07,,0.082000,Gliese 777.xml
HD 190984 b,planet,Discovery year,2009,,2010,HD 190984.xml
HD 192263 b,planet,Discovery year,1999,,2000,HD 192263.xml
Gliese 785 b,planet,Mass [Mjup],0.05316,,0.05320,Gliese 785.xml
Gliese 785 b,planet,Equilibrium temperature [K],331.7,,355,Gliese 785.xml
Gliese 785 b,planet,Discovery year,2010,,2011,Gliese 785.xml
HD 195019 A b,planet,Mass [Mjup],3.7,,3.69000,HD 195019.xml
HD 195019 A b,planet,Orbital period [days],18.20163,,18.20132000,HD 195019.xml
HD 195019 A b,planet,Eccentricity,0.014,,0.013800,HD 195019.xml
HD 195019 A b,planet,Discovery year,1998,,1999,HD 195019.xml
HD 196067 b,planet,Discovery year,2011,,2013,HD 196067.xml
HD 196885 A b,planet,Mass [Mjup],2.98,,2.58000,HD 196885.xml
HD 196885 A b,planet,Orbital period [days],1326,,1333.00000000,HD 196885.xml
HD 196885 A b,planet,Discovery year,2007,,2008,HD 196885.xml
HD 200964 b,planet,Discovery year,2010,,2011,HD 200964.xml
HD 200964 c,planet,Discovery year,2010,,2011,HD 200964.xml
HD 202206 c,planet,Discovery year,2004,,2005,HD 202206.xml
HD 204313 b,planet,Mass [Mjup],3.55,,4.28000,HD 204313.xml
HD 204313 b,planet,Orbital period [days],1920.1,,2024.10000000,HD 204313.xml
HD 204313 b,planet,Eccentricity,0.23,,0.094600,HD 204313.xml
HD 204313 b,planet,Discovery year,2009,,2010,HD 204313.xml
HD 208487 b,planet,Mass [Mjup],0.413,,0.52000,HD 208487.xml
HD 208487 b,planet,Orbital period [days],129.8,,130.08000000,HD 208487.xml
HD 208487 b,planet,Eccentricity,0.21,,0.240000,HD 208487.xml
HD 208487 b,planet,Discovery year,2004,,2005,HD 208487.xml
HD 209458 b,planet,Radius [Rjup],1.38,,1.320,HD 209458.xml
HD 209458 b,planet,Radius [Rjup] errorminus,0.018,,0.025,HD 209458.xml
HD 209458 b,planet,Radius [Rjup] errorplus,0.018,,0.024,HD 209458.xml
HD 209458 b,planet,Discovery year,1999,,2000,HD 209458.xml
HD 210277 b,planet,Mass [Mjup],1.23,,1.29000,HD 210277.xml
HD 210277 b,planet,Orbital period [days],442.1,,442.19000000,HD 210277.xml
HD 210277 b,planet,Eccentricity,0.472,,0.476000,HD 210277.xml
HD 210277 b,planet,Discovery year,1998,,1999,HD 210277.xml
HIP 78530 b,planet,Mass [Mjup],24,,23.00000,HIP 78530.xml
