Name,Category,Attribute,OEC value,EU value,NASA value,source
Kepler-214 c,planet,Radius [Rjup],0.19411,0.19,,Kepler-214.xml
Kepler-214 c,planet,Radius [Rjup] errorminus,0.03645,0.036,,Kepler-214.xml
Kepler-214 c,planet,Radius [Rjup] errorplus,0.03645,0.036,,Kepler-214.xml
Kepler-215 b,planet,Radius [Rjup],0.14763,0.145,,Kepler-215.xml
Kepler-215 b,planet,Radius [Rjup] errorminus,0.03645,0.036,,Kepler-215.xml
Kepler-215 b,planet,Radius [Rjup] errorplus,0.03645,0.036,,Kepler-215.xml
Kepler-215 c,planet,Radius [Rjup],0.16130,0.158,,Kepler-215.xml
Kepler-215 c,planet,Radius [Rjup] errorminus,0.03827,0.037,,Kepler-215.xml
Kepler-215 c,planet,Radius [Rjup] errorplus,0.03827,0.037,,Kepler-215.xml
Kepler-215 d,planet,Radius [Rjup],0.21780,0.213,,Kepler-215.xml
Kepler-215 d,planet,Radius [Rjup] errorminus,0.05012,0.049,,Kepler-215.xml
Kepler-215 d,planet,Radius [Rjup] errorplus,0.05012,0.049,,Kepler-215.xml
Kepler-215 e,planet,Radius [Rjup],0.15948,0.156,,Kepler-215.xml
Kepler-215 e,planet,Radius [Rjup] errorminus,0.03736,0.037,,Kepler-215.xml
Kepler-215 e,planet,Radius [Rjup] errorplus,0.03736,0.037,,Kepler-215.xml
Kepler-216 b,planet,Radius [Rjup],0.21416,0.21,,Kepler-216.xml
Kepler-216 b,planet,Radius [Rjup] errorminus,0.04192,0.041,,Kepler-216.xml
Kepler-216 b,planet,Radius [Rjup] errorplus,0.04192,0.041,,Kepler-216.xml
Kepler-216 c,planet,Radius [Rjup],0.27704,0.271,,Kepler-216.xml
Kepler-216 c,planet,Radius [Rjup] errorminus,0.05377,0.053,,Kepler-216.xml
Kepler-216 c,planet,Radius [Rjup] errorplus,0.05377,0.053,,Kepler-216.xml
Kepler-217 b,planet,Radius [Rjup],0.20322,0.199,,Kepler-217.xml
Kepler-217 b,planet,Radius [Rjup] errorminus,0.02916,0.029,,Kepler-217.xml
Kepler-217 b,planet,Radius [Rjup] errorplus,0.02916,0.029,,Kepler-217.xml
Kepler-217 c,planet,Radius [Rjup],0.16859,0.165,,Kepler-217.xml
Kepler-217 c,planet,Radius [Rjup] errorminus,0.02461,0.024,,Kepler-217.xml
Kepler-217 c,planet,Radius [Rjup] errorplus,0.02461,0.024,,Kepler-217.xml
Kepler-218 b,planet,Radius [Rjup],0.13487,0.132,,Kepler-218.xml
Kepler-218 b,planet,Radius [Rjup] errorminus,0.01094,0.011,,Kepler-218.xml
Kepler-218 b,planet,Radius [Rjup] errorplus,0.01094,0.011,,Kepler-218.xml
Kepler-218 c,planet,Radius [Rjup],0.28615,0.28,,Kepler-218.xml
Kepler-218 c,planet,Radius [Rjup] errorminus,0.02369,0.023,,Kepler-218.xml
Kepler-218 c,planet,Radius [Rjup] errorplus,0.02369,0.023,,Kepler-218.xml
Kepler-219 b,planet,Radius [Rjup],0.26883,0.263,,Kepler-219.xml
Kepler-219 b,planet,Radius [Rjup] errorminus,0.04465,0.044,,Kepler-219.xml
Kepler-219 b,planet,Radius [Rjup] errorplus,0.04465,0.044,,Kepler-219.xml
Kepler-219 c,planet,Radius [Rjup],0.32625,0.319,,Kepler-219.xml
Kepler-219 c,planet,Radius [Rjup] errorminus,0.05468,0.054,,Kepler-219.xml
Kepler-219 c,planet,Radius [Rjup] errorplus,0.05468,0.054,,Kepler-219.xml
Kepler-219 d,planet,Radius [Rjup],0.25608,0.251,,Kepler-219.xml
Kepler-219 d,planet,Radius [Rjup] errorminus,0.04374,0.043,,Kepler-219.xml
Kepler-219 d,planet,Radius [Rjup] errorplus,0.04374,0.043,,Kepler-219.xml
Kepler-22 b,planet,Radius [Rjup],0.21689,0.21,,Kepler-22.xml
Kepler-22 b,planet,Orbital period [days],290,289.8623,,Kepler-22.xml
Kepler-220 b,planet,Radius [Rjup],0.07382,0.072,,Kepler-220.xml
Kepler-220 b,planet,Radius [Rjup] errorminus,0.00456,0.004,,Kepler-220.xml
Kepler-220 b,planet,Radius [Rjup] errorplus,0.00456,0.004,,Kepler-220.xml
Kepler-220 c,planet,Radius [Rjup],0.14307,0.14,,Kepler-220.xml
Kepler-220 c,planet,Radius [Rjup] errorminus,0.00820,0.008,,Kepler-220.xml
Kepler-220 c,planet,Radius [Rjup] errorplus,0.00820,0.008,,Kepler-220.xml
Kepler-220 d,planet,Radius [Rjup],0.08931,0.087,,Kepler-220.xml
Kepler-220 d,planet,Radius [Rjup] errorminus,0.00547,0.005,,Kepler-220.xml
Kepler-220 d,planet,Radius [Rjup] errorplus,0.00547,0.005,,Kepler-220.xml
Kepler-220 e,planet,Radius [Rjup],0.12120,0.119,,Kepler-220.xml
Kepler-220 e,planet,Radius [Rjup] errorminus,0.01094,0.011,,Kepler-220.xml
Kepler-220 e,planet,Radius [Rjup] errorplus,0.01094,0.011,,Kepler-220.xml
Kepler-221 b,planet,Radius [Rjup],0.15583,0.153,,Kepler-221.xml
Kepler-221 b,planet,Radius [Rjup] errorminus,0.01549,0.015,,Kepler-221.xml
Kepler-221 b,planet,Radius [Rjup] errorplus,0.01549,0.015,,Kepler-221.xml
Kepler-221 c,planet,Radius [Rjup],0.26701,0.261,,Kepler-221.xml
Kepler-221 c,planet,Radius [Rjup] errorminus,0.02461,0.024,,Kepler-221.xml
Kepler-221 c,planet,Radius [Rjup] errorplus,0.02461,0.024,,Kepler-221.xml
Kepler-221 d,planet,Radius [Rjup],0.24879,0.244,,Kepler-221.xml
Kepler-221 d,planet,Radius [Rjup] errorminus,0.02278,0.022,,Kepler-221.xml
Kepler-221 d,planet,Radius [Rjup] errorplus,0.02278,0.022,,Kepler-221.xml
Kepler-221 e,planet,Radius [Rjup],0.23967,0.235,,Kepler-221.xml
Kepler-221 e,planet,Radius [Rjup] errorminus,0.02278,0.022,,Kepler-221.xml
Kepler-221 e,planet,Radius [Rjup] errorplus,0.02278,0.022,,Kepler-221.xml
Kepler-222 b,planet,Radius [Rjup],0.28797,0.282,,Kepler-222.xml
Kepler-222 b,planet,Radius [Rjup] errorminus,0.03645,0.125,,Kepler-222.xml
Kepler-222 b,planet,Radius [Rjup] errorplus,0.12758,0.125,,Kepler-222.xml
Kepler-222 c,planet,Radius [Rjup],0.42284,0.414,,Kepler-222.xml
Kepler-222 c,planet,Radius [Rjup] errorminus,0.00638,0.185,,Kepler-222.xml
Kepler-222 c,planet,Radius [Rjup] errorplus,0.18864,0.185,,Kepler-222.xml
Kepler-222 d,planet,Radius [Rjup],0.33627,0.329,,Kepler-222.xml
Kepler-222 d,planet,Radius [Rjup] errorminus,0.05741,0.145,,Kepler-222.xml
Kepler-222 d,planet,Radius [Rjup] errorplus,0.14854,0.145,,Kepler-222.xml
Kepler-223 b,planet,Radius [Rjup],0.15401,0.151,,Kepler-223.xml
Kepler-223 b,planet,Radius [Rjup] errorminus,0.06653,0.065,,Kepler-223.xml
Kepler-223 b,planet,Radius [Rjup] errorplus,0.06653,0.065,,Kepler-223.xml
Kepler-223 c,planet,Radius [Rjup],0.18226,0.178,,Kepler-223.xml
Kepler-223 c,planet,Radius [Rjup] errorminus,0.07928,0.078,,Kepler-223.xml
Kepler-223 c,planet,Radius [Rjup] errorplus,0.07928,0.078,,Kepler-223.xml
Kepler-223 d,planet,Radius [Rjup],0.27157,0.266,,Kepler-223.xml
Kepler-223 d,planet,Radius [Rjup] errorminus,0.02825,0.117,,Kepler-223.xml
Kepler-223 d,planet,Radius [Rjup] errorplus,0.11938,0.117,,Kepler-223.xml
Kepler-223 e,planet,Radius [Rjup],0.21871,0.214,,Kepler-223.xml
Kepler-223 e,planet,Radius [Rjup] errorminus,0.00365,0.093,,Kepler-223.xml
Kepler-223 e,planet,Radius [Rjup] errorplus,0.09478,0.093,,Kepler-223.xml
Kepler-224 b,planet,Radius [Rjup],0.12667,0.124,,Kepler-224.xml
Kepler-224 b,planet,Radius [Rjup] errorminus,0.00820,0.008,,Kepler-224.xml
Kepler-224 b,planet,Radius [Rjup] errorplus,0.00820,0.008,,Kepler-224.xml
Kepler-224 c,planet,Radius [Rjup],0.28433,0.278,,Kepler-224.xml
Kepler-224 c,planet,Radius [Rjup] errorminus,0.02369,0.023,,Kepler-224.xml
Kepler-224 c,planet,Radius [Rjup] errorplus,0.02369,0.023,,Kepler-224.xml
Kepler-224 d,planet,Radius [Rjup],0.20960,0.205,,Kepler-224.xml
Kepler-224 d,planet,Radius [Rjup] errorminus,0.01276,0.012,,Kepler-224.xml
Kepler-224 d,planet,Radius [Rjup] errorplus,0.01276,0.012,,Kepler-224.xml
Kepler-224 e,planet,Radius [Rjup],0.17953,0.176,,Kepler-224.xml
Kepler-224 e,planet,Radius [Rjup] errorminus,0.01367,0.013,,Kepler-224.xml
Kepler-224 e,planet,Radius [Rjup] errorplus,0.01367,0.013,,Kepler-224.xml
Kepler-225 b,planet,Radius [Rjup],0.10936,0.107,,Kepler-225.xml
Kepler-225 b,planet,Radius [Rjup] errorminus,0.00638,0.006,,Kepler-225.xml
Kepler-225 b,planet,Radius [Rjup] errorplus,0.00638,0.006,,Kepler-225.xml
Kepler-225 c,planet,Radius [Rjup],0.16768,0.164,,Kepler-225.xml
Kepler-225 c,planet,Radius [Rjup] errorminus,0.00911,0.009,,Kepler-225.xml
Kepler-225 c,planet,Radius [Rjup] errorplus,0.00911,0.009,,Kepler-225.xml
Kepler-226 b,planet,Radius [Rjup],0.14125,0.138,,Kepler-226.xml
Kepler-226 b,planet,Radius [Rjup] errorminus,0.05650,0.055,,Kepler-226.xml
Kepler-226 b,planet,Radius [Rjup] errorplus,0.05650,0.055,,Kepler-226.xml
Kepler-226 c,planet,Radius [Rjup],0.20687,0.203,,Kepler-226.xml
Kepler-226 c,planet,Radius [Rjup] errorminus,0.08202,0.08,,Kepler-226.xml
Kepler-226 c,planet,Radius [Rjup] errorplus,0.08202,0.08,,Kepler-226.xml
Kepler-226 d,planet,Radius [Rjup],0.11118,0.109,,Kepler-226.xml
Kepler-226 d,planet,Radius [Rjup] errorminus,0.04465,0.044,,Kepler-226.xml
Kepler-226 d,planet,Radius [Rjup] errorplus,0.04465,0.044,,Kepler-226.xml
Kepler-227 b,planet,Radius [Rjup],0.28342,0.277,,Kepler-227.xml
Kepler-227 b,planet,Radius [Rjup] errorminus,0.05194,0.14,,Kepler-227.xml
Kepler-227 b,planet,Radius [Rjup] errorplus,0.14307,0.14,,Kepler-227.xml
Kepler-227 c,planet,Radius [Rjup],0.27704,0.271,,Kepler-227.xml
Kepler-227 c,planet,Radius [Rjup] errorminus,0.04830,0.136,,Kepler-227.xml
Kepler-227 c,planet,Radius [Rjup] errorplus,0.13943,0.136,,Kepler-227.xml
Kepler-228 b,planet,Radius [Rjup],0.13943,0.136,,Kepler-228.xml
Kepler-228 b,planet,Radius [Rjup] errorminus,0.06470,0.063,,Kepler-228.xml
Kepler-228 b,planet,Radius [Rjup] errorplus,0.06470,0.063,,Kepler-228.xml
Kepler-228 c,planet,Radius [Rjup],0.24605,0.241,,Kepler-228.xml
Kepler-228 c,planet,Radius [Rjup] errorminus,0.02187,0.111,,Kepler-228.xml
Kepler-228 c,planet,Radius [Rjup] errorplus,0.11300,0.111,,Kepler-228.xml
Kepler-228 d,planet,Radius [Rjup],0.36817,0.36,,Kepler-228.xml
Kepler-228 d,planet,Radius [Rjup] errorminus,0.07746,0.165,,Kepler-228.xml
Kepler-228 d,planet,Radius [Rjup] errorplus,0.16859,0.165,,Kepler-228.xml
Kepler-229 b,planet,Radius [Rjup],0.20049,0.196,,Kepler-229.xml
Kepler-229 b,planet,Radius [Rjup] errorminus,0.07108,0.07,,Kepler-229.xml
Kepler-229 b,planet,Radius [Rjup] errorplus,0.07108,0.07,,Kepler-229.xml
Kepler-229 c,planet,Radius [Rjup],0.44836,0.439,,Kepler-229.xml
Kepler-229 c,planet,Radius [Rjup] errorminus,0.06744,0.155,,Kepler-229.xml
Kepler-229 c,planet,Radius [Rjup] errorplus,0.15857,0.155,,Kepler-229.xml
Kepler-229 d,planet,Radius [Rjup],0.35085,0.343,,Kepler-229.xml
Kepler-229 d,planet,Radius [Rjup] errorminus,0.03463,0.123,,Kepler-229.xml
Kepler-229 d,planet,Radius [Rjup] errorplus,0.12576,0.123,,Kepler-229.xml
Kepler-23 b,planet,Radius [Rjup],0.15401,0.1511,,Kepler-23.xml
Kepler-23 b,planet,Radius [Rjup] errorminus,0.01458,0.0068,,Kepler-23.xml
Kepler-23 b,planet,Radius [Rjup] errorplus,0.01458,0.0068,,Kepler-23.xml
Kepler-23 b,planet,Orbital period [days],7.107163,7.106995,,Kepler-23.xml
Kepler-23 b,planet,Orbital period [days] errorminus,0.000075,7.3e-05,,Kepler-23.xml
Kepler-23 b,planet,Orbital period [days] errorplus,0.000075,7.3e-05,,Kepler-23.xml
Kepler-23 b,planet,Discovery year,2014,2012,,Kepler-23.xml
Kepler-23 c,planet,Radius [Rjup],0.34447,0.278,,Kepler-23.xml
Kepler-23 c,planet,Radius [Rjup] errorminus,0.03007,0.0089,,Kepler-23.xml
Kepler-23 c,planet,Radius [Rjup] errorplus,0.03007,0.0089,,Kepler-23.xml
Kepler-23 c,planet,Orbital period [days],10.742371,10.742434,,Kepler-23.xml
Kepler-23 c,planet,Orbital period [days] errorminus,0.000037,3.9e-05,,Kepler-23.xml
Kepler-23 c,planet,Orbital period [days] errorplus,0.000037,3.9e-05,,Kepler-23.xml
Kepler-23 c,planet,Discovery year,2014,2012,,Kepler-23.xml
Kepler-23 d,planet,Radius [Rjup],0.20049,0.1994,,Kepler-23.xml
Kepler-23 d,planet,Radius [Rjup] errorminus,0.00820,0.0079,,Kepler-23.xml
Kepler-23 d,planet,Radius [Rjup] errorplus,0.00820,0.0079,,Kepler-23.xml
Kepler-23 d,planet,Orbital period [days],15.274299,15.27429,,Kepler-23.xml
Kepler-23 d,planet,Orbital period [days] errorminus,0.000104,0.00017,,Kepler-23.xml
Kepler-23 d,planet,Orbital period [days] errorplus,0.000104,0.00017,,Kepler-23.xml
Kepler-230 b,planet,Radius [Rjup],0.38822,0.38,,Kepler-230.xml
Kepler-230 b,planet,Radius [Rjup] errorminus,0.01549,0.194,,Kepler-230.xml
Kepler-230 b,planet,Radius [Rjup] errorplus,0.19775,0.194,,Kepler-230.xml
Kepler-230 c,planet,Radius [Rjup],0.18591,0.182,,Kepler-230.xml
Kepler-230 c,planet,Radius [Rjup] errorminus,0.00365,0.093,,Kepler-230.xml
Kepler-230 c,planet,Radius [Rjup] errorplus,0.09478,0.093,,Kepler-230.xml
Kepler-231 b,planet,Radius [Rjup],0.15766,0.154,,Kepler-231.xml
Kepler-231 b,planet,Radius [Rjup] errorminus,0.01094,0.011,,Kepler-231.xml
Kepler-231 b,planet,Radius [Rjup] errorplus,0.01094,0.011,,Kepler-231.xml
Kepler-231 c,planet,Radius [Rjup],0.17588,0.172,,Kepler-231.xml
Kepler-231 c,planet,Radius [Rjup] errorminus,0.01731,0.017,,Kepler-231.xml
Kepler-231 c,planet,Radius [Rjup] errorplus,0.01731,0.017,,Kepler-231.xml
Kepler-232 b,planet,Radius [Rjup],0.28068,0.275,,Kepler-232.xml
Kepler-232 b,planet,Radius [Rjup] errorminus,0.04283,0.131,,Kepler-232.xml
Kepler-232 b,planet,Radius [Rjup] errorplus,0.13396,0.131,,Kepler-232.xml
Kepler-232 c,planet,Radius [Rjup],0.34903,0.342,,Kepler-232.xml
Kepler-232 c,planet,Radius [Rjup] errorminus,0.07837,0.166,,Kepler-232.xml
Kepler-232 c,planet,Radius [Rjup] errorplus,0.16950,0.166,,Kepler-232.xml
Kepler-233 b,planet,Radius [Rjup],0.22145,0.217,,Kepler-233.xml
Kepler-233 b,planet,Radius [Rjup] errorminus,0.06015,0.059,,Kepler-233.xml
Kepler-233 b,planet,Radius [Rjup] errorplus,0.06015,0.059,,Kepler-233.xml
Kepler-233 c,planet,Radius [Rjup],0.24696,0.242,,Kepler-233.xml
Kepler-233 c,planet,Radius [Rjup] errorminus,0.07108,0.07,,Kepler-233.xml
Kepler-233 c,planet,Radius [Rjup] errorplus,0.07108,0.07,,Kepler-233.xml
Kepler-234 b,planet,Radius [Rjup],0.33718,0.33,,Kepler-234.xml
Kepler-234 b,planet,Radius [Rjup] errorminus,0.06015,0.148,,Kepler-234.xml
Kepler-234 b,planet,Radius [Rjup] errorplus,0.15128,0.148,,Kepler-234.xml
Kepler-234 c,planet,Radius [Rjup],0.31987,0.313,,Kepler-234.xml
Kepler-234 c,planet,Radius [Rjup] errorminus,0.05103,0.139,,Kepler-234.xml
Kepler-234 c,planet,Radius [Rjup] errorplus,0.14216,0.139,,Kepler-234.xml
Kepler-235 b,planet,Radius [Rjup],0.20322,0.199,,Kepler-235.xml
Kepler-235 b,planet,Radius [Rjup] errorminus,0.00911,0.009,,Kepler-235.xml
Kepler-235 b,planet,Radius [Rjup] errorplus,0.00911,0.009,,Kepler-235.xml
Kepler-235 c,planet,Radius [Rjup],0.11665,0.114,,Kepler-235.xml
Kepler-235 c,planet,Radius [Rjup] errorminus,0.00729,0.007,,Kepler-235.xml
Kepler-235 c,planet,Radius [Rjup] errorplus,0.00729,0.007,,Kepler-235.xml
Kepler-235 d,planet,Radius [Rjup],0.18682,0.183,,Kepler-235.xml
Kepler-235 d,planet,Radius [Rjup] errorminus,0.00911,0.009,,Kepler-235.xml
Kepler-235 d,planet,Radius [Rjup] errorplus,0.00911,0.009,,Kepler-235.xml
Kepler-235 e,planet,Radius [Rjup],0.20231,0.198,,Kepler-235.xml
Kepler-235 e,planet,Radius [Rjup] errorminus,0.02643,0.026,,Kepler-235.xml
Kepler-235 e,planet,Radius [Rjup] errorplus,0.02643,0.026,,Kepler-235.xml
Kepler-236 b,planet,Radius [Rjup],0.14307,0.14,,Kepler-236.xml
Kepler-236 b,planet,Radius [Rjup] errorminus,0.01094,0.011,,Kepler-236.xml
Kepler-236 b,planet,Radius [Rjup] errorplus,0.01094,0.011,,Kepler-236.xml
Kepler-236 c,planet,Radius [Rjup],0.18226,0.178,,Kepler-236.xml
Kepler-236 c,planet,Radius [Rjup] errorminus,0.01549,0.015,,Kepler-236.xml
Kepler-236 c,planet,Radius [Rjup] errorplus,0.01549,0.015,,Kepler-236.xml
Kepler-237 b,planet,Radius [Rjup],0.12849,0.126,,Kepler-237.xml
Kepler-237 b,planet,Radius [Rjup] errorminus,0.06835,0.067,,Kepler-237.xml
Kepler-237 b,planet,Radius [Rjup] errorplus,0.06835,0.067,,Kepler-237.xml
Kepler-237 c,planet,Radius [Rjup],0.18955,0.186,,Kepler-237.xml
Kepler-237 c,planet,Radius [Rjup] errorminus,0.00911,0.098,,Kepler-237.xml
Kepler-237 c,planet,Radius [Rjup] errorplus,0.10024,0.098,,Kepler-237.xml
Kepler-238 b,planet,Radius [Rjup],0.15766,0.154,,Kepler-238.xml
Kepler-238 b,planet,Radius [Rjup] errorminus,0.03645,0.036,,Kepler-238.xml
Kepler-238 b,planet,Radius [Rjup] errorplus,0.03645,0.036,,Kepler-238.xml
Kepler-238 c,planet,Radius [Rjup],0.21780,0.213,,Kepler-238.xml
Kepler-238 c,planet,Radius [Rjup] errorminus,0.04101,0.04,,Kepler-238.xml
Kepler-238 c,planet,Radius [Rjup] errorplus,0.04101,0.04,,Kepler-238.xml
Kepler-238 d,planet,Radius [Rjup],0.27977,0.274,,Kepler-238.xml
Kepler-238 d,planet,Radius [Rjup] errorminus,0.05194,0.051,,Kepler-238.xml
Kepler-238 d,planet,Radius [Rjup] errorplus,0.05194,0.051,,Kepler-238.xml
Kepler-238 e,planet,Radius [Rjup],0.75274,0.501,,Kepler-238.xml
Kepler-238 e,planet,Radius [Rjup] errorminus,0.04830,0.724,,Kepler-238.xml
Kepler-238 e,planet,Radius [Rjup] errorplus,0.13943,0.501,,Kepler-238.xml
Kepler-238 e,planet,Orbital period [days],23.653647,23.654,,Kepler-238.xml
Kepler-238 e,planet,Discovery year,2014,2013,,Kepler-238.xml
Kepler-238 f,planet,Radius [Rjup],0.25152,0.179,,Kepler-238.xml
Kepler-238 f,planet,Radius [Rjup] errorminus,0.04739,0.258,,Kepler-238.xml
Kepler-238 f,planet,Radius [Rjup] errorplus,0.04739,0.179,,Kepler-238.xml
Kepler-238 f,planet,Orbital period [days],50.444110,50.447,,Kepler-238.xml
Kepler-238 f,planet,Discovery year,2014,2013,,Kepler-238.xml
Kepler-239 b,planet,Radius [Rjup],0.21233,0.208,,Kepler-239.xml
Kepler-239 b,planet,Radius [Rjup] errorminus,0.01367,0.013,,Kepler-239.xml
Kepler-239 b,planet,Radius [Rjup] errorplus,0.01367,0.013,,Kepler-239.xml
Kepler-239 c,planet,Radius [Rjup],0.22874,0.224,,Kepler-239.xml
Kepler-239 c,planet,Radius [Rjup] errorminus,0.03827,0.037,,Kepler-239.xml
Kepler-239 c,planet,Radius [Rjup] errorplus,0.03827,0.037,,Kepler-239.xml
Kepler-24 b,planet,Radius [Rjup],0.31258,0.21,,Kepler-24.xml
Kepler-24 b,planet,Orbital period [days],8.145207,8.1453,,Kepler-24.xml
Kepler-24 b,planet,Discovery year,2014,2012,,Kepler-24.xml
Kepler-24 c,planet,Radius [Rjup],0.36179,0.25,,Kepler-24.xml
Kepler-24 c,planet,Orbital period [days],12.333360,12.3335,,Kepler-24.xml
Kepler-24 c,planet,Discovery year,2014,2012,,Kepler-24.xml
Kepler-240 b,planet,Radius [Rjup],0.12485,0.122,,Kepler-240.xml
Kepler-240 b,planet,Radius [Rjup] errorminus,0.05103,0.05,,Kepler-240.xml
Kepler-240 b,planet,Radius [Rjup] errorplus,0.05103,0.05,,Kepler-240.xml
Kepler-240 c,planet,Radius [Rjup],0.20049,0.196,,Kepler-240.xml
Kepler-240 c,planet,Radius [Rjup] errorminus,0.08111,0.079,,Kepler-240.xml
Kepler-240 c,planet,Radius [Rjup] errorplus,0.08111,0.079,,Kepler-240.xml
Kepler-241 b,planet,Radius [Rjup],0.21233,0.208,,Kepler-241.xml
Kepler-241 b,planet,Radius [Rjup] errorminus,0.00273,0.092,,Kepler-241.xml
Kepler-241 b,planet,Radius [Rjup] errorplus,0.09386,0.092,,Kepler-241.xml
Kepler-241 c,planet,Radius [Rjup],0.23420,0.229,,Kepler-241.xml
Kepler-241 c,planet,Radius [Rjup] errorminus,0.01002,0.099,,Kepler-241.xml
Kepler-241 c,planet,Radius [Rjup] errorplus,0.10115,0.099,,Kepler-241.xml
Kepler-242 b,planet,Radius [Rjup],0.23785,0.233,,Kepler-242.xml
Kepler-242 b,planet,Radius [Rjup] errorminus,0.05468,0.143,,Kepler-242.xml
Kepler-242 b,planet,Radius [Rjup] errorplus,0.14581,0.143,,Kepler-242.xml
Kepler-242 c,planet,Radius [Rjup],0.18226,0.178,,Kepler-242.xml
Kepler-242 c,planet,Radius [Rjup] errorminus,0.02096,0.11,,Kepler-242.xml
Kepler-242 c,planet,Radius [Rjup] errorplus,0.11209,0.11,,Kepler-242.xml
Kepler-243 b,planet,Radius [Rjup],0.22327,0.219,,Kepler-243.xml
Kepler-243 b,planet,Radius [Rjup] errorminus,0.01458,0.103,,Kepler-243.xml
Kepler-243 b,planet,Radius [Rjup] errorplus,0.10571,0.103,,Kepler-243.xml
Kepler-243 c,planet,Radius [Rjup],0.18135,0.178,,Kepler-243.xml
Kepler-243 c,planet,Radius [Rjup] errorminus,0.08840,0.087,,Kepler-243.xml
Kepler-243 c,planet,Radius [Rjup] errorplus,0.08840,0.087,,Kepler-243.xml
Kepler-244 b,planet,Radius [Rjup],0.25152,0.246,,Kepler-244.xml
Kepler-244 b,planet,Radius [Rjup] errorminus,0.01458,0.103,,Kepler-244.xml
Kepler-244 b,planet,Radius [Rjup] errorplus,0.10571,0.103,,Kepler-244.xml
Kepler-244 c,planet,Radius [Rjup],0.18682,0.183,,Kepler-244.xml
Kepler-244 c,planet,Radius [Rjup] errorminus,0.07928,0.078,,Kepler-244.xml
Kepler-244 c,planet,Radius [Rjup] errorplus,0.07928,0.078,,Kepler-244.xml
Kepler-244 d,planet,Radius [Rjup],0.21051,0.206,,Kepler-244.xml
Kepler-244 d,planet,Radius [Rjup] errorminus,0.08840,0.087,,Kepler-244.xml
Kepler-244 d,planet,Radius [Rjup] errorplus,0.08840,0.087,,Kepler-244.xml
Kepler-245 b,planet,Radius [Rjup],0.23420,0.229,,Kepler-245.xml
Kepler-245 b,planet,Radius [Rjup] errorminus,0.01640,0.016,,Kepler-245.xml
Kepler-245 b,planet,Radius [Rjup] errorplus,0.01640,0.016,,Kepler-245.xml
Kepler-245 c,planet,Radius [Rjup],0.19866,0.194,,Kepler-245.xml
Kepler-245 c,planet,Radius [Rjup] errorminus,0.01549,0.015,,Kepler-245.xml
Kepler-245 c,planet,Radius [Rjup] errorplus,0.01549,0.015,,Kepler-245.xml
Kepler-245 d,planet,Radius [Rjup],0.27612,0.27,,Kepler-245.xml
Kepler-245 d,planet,Radius [Rjup] errorminus,0.01914,0.019,,Kepler-245.xml
Kepler-245 d,planet,Radius [Rjup] errorplus,0.01914,0.019,,Kepler-245.xml
Kepler-246 b,planet,Radius [Rjup],0.21324,0.209,,Kepler-246.xml
Kepler-246 b,planet,Radius [Rjup] errorminus,0.01823,0.107,,Kepler-246.xml
Kepler-246 b,planet,Radius [Rjup] errorplus,0.10936,0.107,,Kepler-246.xml
Kepler-246 c,planet,Radius [Rjup],0.13670,0.134,,Kepler-246.xml
Kepler-246 c,planet,Radius [Rjup] errorminus,0.06926,0.068,,Kepler-246.xml
Kepler-246 c,planet,Radius [Rjup] errorplus,0.06926,0.068,,Kepler-246.xml
Kepler-247 b,planet,Radius [Rjup],0.14945,0.146,,Kepler-247.xml
Kepler-247 b,planet,Radius [Rjup] errorminus,0.04192,0.041,,Kepler-247.xml
Kepler-247 b,planet,Radius [Rjup] errorplus,0.04192,0.041,,Kepler-247.xml
Kepler-247 c,planet,Radius [Rjup],0.37272,0.365,,Kepler-247.xml
Kepler-247 c,planet,Radius [Rjup] errorminus,0.01276,0.102,,Kepler-247.xml
Kepler-247 c,planet,Radius [Rjup] errorplus,0.10389,0.102,,Kepler-247.xml
Kepler-247 d,planet,Radius [Rjup],0.35905,0.352,,Kepler-247.xml
Kepler-247 d,planet,Radius [Rjup] errorminus,0.00911,0.098,,Kepler-247.xml
Kepler-247 d,planet,Radius [Rjup] errorplus,0.10024,0.098,,Kepler-247.xml
Kepler-248 b,planet,Radius [Rjup],0.27521,0.269,,Kepler-248.xml
Kepler-248 b,planet,Radius [Rjup] errorminus,0.03281,0.032,,Kepler-248.xml
Kepler-248 b,planet,Radius [Rjup] errorplus,0.03281,0.032,,Kepler-248.xml
Kepler-248 c,planet,Radius [Rjup],0.37090,0.363,,Kepler-248.xml
Kepler-248 c,planet,Radius [Rjup] errorminus,0.04465,0.044,,Kepler-248.xml
Kepler-248 c,planet,Radius [Rjup] errorplus,0.04465,0.044,,Kepler-248.xml
Kepler-249 b,planet,Radius [Rjup],0.09933,0.097,,Kepler-249.xml
Kepler-249 b,planet,Radius [Rjup] errorminus,0.00456,0.004,,Kepler-249.xml
Kepler-249 b,planet,Radius [Rjup] errorplus,0.00456,0.004,,Kepler-249.xml
Kepler-249 c,planet,Radius [Rjup],0.13761,0.135,,Kepler-249.xml
Kepler-249 c,planet,Radius [Rjup] errorminus,0.00820,0.008,,Kepler-249.xml
Kepler-249 c,planet,Radius [Rjup] errorplus,0.00820,0.008,,Kepler-249.xml
Kepler-249 d,planet,Radius [Rjup],0.14307,0.14,,Kepler-249.xml
Kepler-249 d,planet,Radius [Rjup] errorminus,0.01276,0.012,,Kepler-249.xml
