Name,Category,Attribute,OEC value,EU value,NASA value,source
Kepler-1606,star,Metallicity [Fe/H] errorplus,0.14,0.144,,Kepler-1606.xml
Kepler-1606,star,Temperature [K] errorplus,59.9,59.86,,Kepler-1606.xml
Kepler-1607,star,Metallicity [Fe/H] errorminus,0.15,0.146,,Kepler-1607.xml
Kepler-1607,star,Metallicity [Fe/H] errorplus,0.14,0.135,,Kepler-1607.xml
Kepler-1607,star,Temperature [K] errorminus,199.2,199.25,,Kepler-1607.xml
Kepler-1607,star,Temperature [K] errorplus,118.5,118.51,,Kepler-1607.xml
Kepler-1608,star,Metallicity [Fe/H] errorminus,0.24,0.239,,Kepler-1608.xml
Kepler-1608,star,Metallicity [Fe/H] errorplus,0.20,0.201,,Kepler-1608.xml
Kepler-1608,star,Temperature [K] errorminus,73.0,72.99,,Kepler-1608.xml
Kepler-1608,star,Temperature [K] errorplus,119.0,119.01,,Kepler-1608.xml
Kepler-1609,star,Metallicity [Fe/H] errorminus,0.13,0.126,,Kepler-1609.xml
Kepler-1609,star,Metallicity [Fe/H] errorplus,0.14,0.145,,Kepler-1609.xml
Kepler-1609,star,Temperature [K] errorminus,146.7,146.65,,Kepler-1609.xml
Kepler-1609,star,Temperature [K] errorplus,89.0,88.96,,Kepler-1609.xml
Kepler-161,star,Mass [MSun],0.7830,0.77,,Kepler-161.xml
Kepler-161,star,Radius [RSun],0.806,0.81,,Kepler-161.xml
Kepler-161,star,Radius [RSun] errorminus,.052,0.05,,Kepler-161.xml
Kepler-161,star,Radius [RSun] errorplus,0.052,0.05,,Kepler-161.xml
Kepler-1610,star,Metallicity [Fe/H] errorminus,0.14,0.145,,Kepler-1610.xml
Kepler-1610,star,Metallicity [Fe/H] errorplus,0.15,0.154,,Kepler-1610.xml
Kepler-1610,star,Temperature [K] errorminus,82.7,82.73,,Kepler-1610.xml
Kepler-1610,star,Temperature [K] errorplus,61.7,61.72,,Kepler-1610.xml
Kepler-1611,star,Metallicity [Fe/H] errorminus,0.17,0.172,,Kepler-1611.xml
Kepler-1611,star,Metallicity [Fe/H] errorplus,0.14,0.135,,Kepler-1611.xml
Kepler-1611,star,Temperature [K] errorminus,122.5,122.47,,Kepler-1611.xml
Kepler-1611,star,Temperature [K] errorplus,89.7,89.65,,Kepler-1611.xml
Kepler-1612,star,Metallicity [Fe/H] errorminus,0.17,0.166,,Kepler-1612.xml
Kepler-1612,star,Temperature [K] errorminus,130.3,130.31,,Kepler-1612.xml
Kepler-1612,star,Temperature [K] errorplus,105.0,104.98,,Kepler-1612.xml
Kepler-1613,star,Metallicity [Fe/H] errorminus,0.17,0.174,,Kepler-1613.xml
Kepler-1613,star,Metallicity [Fe/H] errorplus,0.15,0.152,,Kepler-1613.xml
Kepler-1613,star,Temperature [K] errorminus,111.6,111.57,,Kepler-1613.xml
Kepler-1613,star,Temperature [K] errorplus,92.9,92.89,,Kepler-1613.xml
Kepler-1614,star,Metallicity [Fe/H] errorminus,0.22,0.222,,Kepler-1614.xml
Kepler-1614,star,Metallicity [Fe/H] errorplus,0.17,0.173,,Kepler-1614.xml
Kepler-1614,star,Temperature [K] errorminus,46.1,46.14,,Kepler-1614.xml
Kepler-1614,star,Temperature [K] errorplus,50.4,50.38,,Kepler-1614.xml
Kepler-1615,star,Metallicity [Fe/H] errorminus,0.16,0.159,,Kepler-1615.xml
Kepler-1615,star,Metallicity [Fe/H] errorplus,0.15,0.147,,Kepler-1615.xml
Kepler-1615,star,Temperature [K] errorminus,105.6,105.58,,Kepler-1615.xml
Kepler-1615,star,Temperature [K] errorplus,86.0,85.98,,Kepler-1615.xml
Kepler-1616,star,Metallicity [Fe/H] errorminus,0.16,0.159,,Kepler-1616.xml
Kepler-1616,star,Metallicity [Fe/H] errorplus,0.13,0.127,,Kepler-1616.xml
Kepler-1616,star,Temperature [K] errorminus,92.8,92.78,,Kepler-1616.xml
Kepler-1616,star,Temperature [K] errorplus,93.5,93.46,,Kepler-1616.xml
Kepler-1617,star,Metallicity [Fe/H] errorminus,0.17,0.165,,Kepler-1617.xml
Kepler-1617,star,Metallicity [Fe/H] errorplus,0.12,0.123,,Kepler-1617.xml
Kepler-1617,star,Temperature [K] errorminus,78.0,77.96,,Kepler-1617.xml
Kepler-1617,star,Temperature [K] errorplus,84.8,84.79,,Kepler-1617.xml
Kepler-1618,star,Metallicity [Fe/H] errorminus,0.16,0.161,,Kepler-1618.xml
Kepler-1618,star,Temperature [K] errorminus,143.9,143.89,,Kepler-1618.xml
Kepler-1618,star,Temperature [K] errorplus,213.8,213.78,,Kepler-1618.xml
Kepler-1619,star,Metallicity [Fe/H] errorplus,0.15,0.147,,Kepler-1619.xml
Kepler-1619,star,Temperature [K] errorminus,81.0,80.99,,Kepler-1619.xml
Kepler-1619,star,Temperature [K] errorplus,90.7,90.66,,Kepler-1619.xml
Kepler-162,star,Radius [RSun],0.958,0.96,,Kepler-162.xml
Kepler-162,star,Radius [RSun] errorminus,.509,0.51,,Kepler-162.xml
Kepler-162,star,Radius [RSun] errorplus,0.509,0.51,,Kepler-162.xml
Kepler-1620,star,Metallicity [Fe/H] errorminus,0.16,0.156,,Kepler-1620.xml
Kepler-1620,star,Metallicity [Fe/H] errorplus,0.13,0.134,,Kepler-1620.xml
Kepler-1620,star,Temperature [K] errorminus,167.6,167.55,,Kepler-1620.xml
Kepler-1621,star,Metallicity [Fe/H] errorplus,0.13,0.133,,Kepler-1621.xml
Kepler-1621,star,Temperature [K] errorminus,219.7,219.74,,Kepler-1621.xml
Kepler-1621,star,Temperature [K] errorplus,276.9,276.88,,Kepler-1621.xml
Kepler-1622,star,Metallicity [Fe/H] errorminus,0.14,0.145,,Kepler-1622.xml
Kepler-1622,star,Metallicity [Fe/H] errorplus,0.13,0.133,,Kepler-1622.xml
Kepler-1622,star,Temperature [K] errorminus,172.8,172.76,,Kepler-1622.xml
Kepler-1622,star,Temperature [K] errorplus,154.5,154.47,,Kepler-1622.xml
Kepler-1623,star,Metallicity [Fe/H] errorminus,0.17,0.171,,Kepler-1623.xml
Kepler-1623,star,Metallicity [Fe/H] errorplus,0.14,0.143,,Kepler-1623.xml
Kepler-1623,star,Temperature [K] errorminus,187.2,187.15,,Kepler-1623.xml
Kepler-1623,star,Temperature [K] errorplus,140.3,140.28,,Kepler-1623.xml
Kepler-1624,star,Metallicity [Fe/H] errorminus,0.12,0.118,,Kepler-1624.xml
Kepler-1624,star,Metallicity [Fe/H] errorplus,0.11,0.112,,Kepler-1624.xml
Kepler-1624,star,Temperature [K] errorminus,53.4,53.35,,Kepler-1624.xml
Kepler-1624,star,Temperature [K] errorplus,59.0,58.98,,Kepler-1624.xml
Kepler-1625,star,Metallicity [Fe/H] errorminus,0.19,0.189,,Kepler-1625.xml
Kepler-1625,star,Metallicity [Fe/H] errorplus,0.13,0.134,,Kepler-1625.xml
Kepler-1625,star,Temperature [K] errorminus,162.1,162.14,,Kepler-1625.xml
Kepler-1626,star,Metallicity [Fe/H] errorminus,0.15,0.147,,Kepler-1626.xml
Kepler-1626,star,Metallicity [Fe/H] errorplus,0.13,0.127,,Kepler-1626.xml
Kepler-1627,star,Metallicity [Fe/H] errorminus,0.18,0.177,,Kepler-1627.xml
Kepler-1627,star,Metallicity [Fe/H] errorplus,0.16,0.161,,Kepler-1627.xml
Kepler-1627,star,Temperature [K] errorminus,121.2,121.15,,Kepler-1627.xml
Kepler-1627,star,Temperature [K] errorplus,93.9,93.89,,Kepler-1627.xml
Kepler-1628,star,Metallicity [Fe/H] errorminus,0.11,0.107,,Kepler-1628.xml
Kepler-1628,star,Metallicity [Fe/H] errorplus,0.10,0.104,,Kepler-1628.xml
Kepler-1628,star,Temperature [K] errorminus,48.6,48.58,,Kepler-1628.xml
Kepler-1628,star,Temperature [K] errorplus,65.6,65.64,,Kepler-1628.xml
Kepler-1629,star,Metallicity [Fe/H] errorminus,0.16,0.156,,Kepler-1629.xml
Kepler-1629,star,Metallicity [Fe/H] errorplus,0.15,0.147,,Kepler-1629.xml
Kepler-1629,star,Temperature [K] errorminus,74.7,74.65,,Kepler-1629.xml
Kepler-1629,star,Temperature [K] errorplus,68.4,68.39,,Kepler-1629.xml
Kepler-163,star,Radius [RSun],0.917,0.92,,Kepler-163.xml
Kepler-1630,star,Metallicity [Fe/H] errorminus,0.10,0.105,,Kepler-1630.xml
Kepler-1630,star,Metallicity [Fe/H] errorplus,0.23,0.225,,Kepler-1630.xml
Kepler-1630,star,Temperature [K] errorminus,64.3,64.28,,Kepler-1630.xml
Kepler-1631,star,Metallicity [Fe/H] errorplus,0.15,0.151,,Kepler-1631.xml
Kepler-1631,star,Temperature [K] errorminus,148.9,148.91,,Kepler-1631.xml
Kepler-1631,star,Temperature [K] errorplus,101.5,101.54,,Kepler-1631.xml
Kepler-1632,star,Metallicity [Fe/H] errorminus,0.19,0.194,,Kepler-1632.xml
Kepler-1632,star,Metallicity [Fe/H] errorplus,0.13,0.131,,Kepler-1632.xml
Kepler-1632,star,Temperature [K] errorminus,176.5,176.47,,Kepler-1632.xml
Kepler-1632,star,Temperature [K] errorplus,159.6,159.61,,Kepler-1632.xml
Kepler-1633,star,Metallicity [Fe/H] errorminus,0.16,0.163,,Kepler-1633.xml
Kepler-1633,star,Metallicity [Fe/H] errorplus,0.13,0.128,,Kepler-1633.xml
Kepler-1633,star,Temperature [K] errorminus,118.4,118.36,,Kepler-1633.xml
Kepler-1633,star,Temperature [K] errorplus,119.7,119.67,,Kepler-1633.xml
Kepler-1634,star,Metallicity [Fe/H] errorminus,0.16,0.162,,Kepler-1634.xml
Kepler-1634,star,Metallicity [Fe/H] errorplus,0.15,0.147,,Kepler-1634.xml
Kepler-1634,star,Temperature [K] errorminus,144.4,144.37,,Kepler-1634.xml
Kepler-1634,star,Temperature [K] errorplus,149.6,149.64,,Kepler-1634.xml
Kepler-1635,star,Metallicity [Fe/H] errorminus,0.16,0.158,,Kepler-1635.xml
Kepler-1635,star,Metallicity [Fe/H] errorplus,0.16,0.161,,Kepler-1635.xml
Kepler-1635,star,Temperature [K] errorminus,54.0,53.97,,Kepler-1635.xml
Kepler-1635,star,Temperature [K] errorplus,51.1,51.14,,Kepler-1635.xml
Kepler-1636,star,Metallicity [Fe/H] errorminus,0.15,0.155,,Kepler-1636.xml
Kepler-1636,star,Temperature [K] errorminus,166.6,166.58,,Kepler-1636.xml
Kepler-1636,star,Temperature [K] errorplus,171.8,171.84,,Kepler-1636.xml
Kepler-1637,star,Metallicity [Fe/H] errorminus,0.16,0.158,,Kepler-1637.xml
Kepler-1637,star,Metallicity [Fe/H] errorplus,0.15,0.153,,Kepler-1637.xml
Kepler-1637,star,Temperature [K] errorminus,94.9,94.94,,Kepler-1637.xml
Kepler-1637,star,Temperature [K] errorplus,79.6,79.58,,Kepler-1637.xml
Kepler-1638,star,Metallicity [Fe/H] errorminus,0.19,0.188,,Kepler-1638.xml
Kepler-1638,star,Metallicity [Fe/H] errorplus,0.14,0.141,,Kepler-1638.xml
Kepler-1638,star,Temperature [K] errorminus,111.4,111.43,,Kepler-1638.xml
Kepler-1639,star,Metallicity [Fe/H] errorminus,0.18,0.184,,Kepler-1639.xml
Kepler-1639,star,Metallicity [Fe/H] errorplus,0.14,0.136,,Kepler-1639.xml
Kepler-1639,star,Temperature [K] errorminus,82.9,82.94,,Kepler-1639.xml
Kepler-1639,star,Temperature [K] errorplus,91.5,91.49,,Kepler-1639.xml
Kepler-164,star,Mass [MSun],1.1500,1.11,,Kepler-164.xml
Kepler-164,star,Radius [RSun],1.148,1.15,,Kepler-164.xml
Kepler-164,star,Radius [RSun] errorminus,.219,0.22,,Kepler-164.xml
Kepler-164,star,Radius [RSun] errorplus,0.219,0.22,,Kepler-164.xml
Kepler-164,star,Temperature [K] errorminus,13,113.0,,Kepler-164.xml
Kepler-1640,star,Metallicity [Fe/H] errorminus,0.13,0.132,,Kepler-1640.xml
Kepler-1640,star,Metallicity [Fe/H] errorplus,0.15,0.152,,Kepler-1640.xml
Kepler-1640,star,Temperature [K] errorminus,142.3,142.31,,Kepler-1640.xml
Kepler-1640,star,Temperature [K] errorplus,102.0,102.05,,Kepler-1640.xml
Kepler-1641,star,Metallicity [Fe/H] errorminus,0.21,0.207,,Kepler-1641.xml
Kepler-1641,star,Metallicity [Fe/H] errorplus,0.14,0.135,,Kepler-1641.xml
Kepler-1641,star,Temperature [K] errorminus,233.6,233.57,,Kepler-1641.xml
Kepler-1641,star,Temperature [K] errorplus,174.0,173.97,,Kepler-1641.xml
Kepler-1642,star,Metallicity [Fe/H] errorminus,0.17,0.167,,Kepler-1642.xml
Kepler-1642,star,Metallicity [Fe/H] errorplus,0.14,0.143,,Kepler-1642.xml
Kepler-1642,star,Temperature [K] errorminus,191.9,191.86,,Kepler-1642.xml
Kepler-1642,star,Temperature [K] errorplus,178.9,178.89,,Kepler-1642.xml
Kepler-1643,star,Metallicity [Fe/H] errorminus,0.17,0.171,,Kepler-1643.xml
Kepler-1643,star,Metallicity [Fe/H] errorplus,0.14,0.137,,Kepler-1643.xml
Kepler-1643,star,Temperature [K] errorplus,58.7,58.66,,Kepler-1643.xml
Kepler-1644,star,Metallicity [Fe/H] errorminus,0.18,0.177,,Kepler-1644.xml
Kepler-1644,star,Metallicity [Fe/H] errorplus,0.17,0.167,,Kepler-1644.xml
Kepler-1644,star,Temperature [K] errorplus,66.4,66.43,,Kepler-1644.xml
Kepler-1645,star,Metallicity [Fe/H] errorminus,0.16,0.158,,Kepler-1645.xml
Kepler-1645,star,Metallicity [Fe/H] errorplus,0.14,0.138,,Kepler-1645.xml
Kepler-1645,star,Temperature [K] errorminus,151.4,151.42,,Kepler-1645.xml
Kepler-1645,star,Temperature [K] errorplus,119.7,119.73,,Kepler-1645.xml
Kepler-1646,star,Metallicity [Fe/H] errorminus,0.13,0.131,,Kepler-1646.xml
Kepler-1646,star,Metallicity [Fe/H] errorplus,0.13,0.127,,Kepler-1646.xml
Kepler-1646,star,Temperature [K] errorminus,41.1,41.07,,Kepler-1646.xml
Kepler-1646,star,Temperature [K] errorplus,36.2,36.22,,Kepler-1646.xml
Kepler-165,star,Radius [RSun] errorminus,.467,0.47,,Kepler-165.xml
Kepler-165,star,Radius [RSun] errorplus,0.467,0.47,,Kepler-165.xml
Kepler-166,star,Radius [RSun],0.742,0.74,,Kepler-166.xml
Kepler-166,star,Radius [RSun] errorminus,.382,0.38,,Kepler-166.xml
Kepler-166,star,Radius [RSun] errorplus,0.382,0.38,,Kepler-166.xml
Kepler-167,star,Mass [MSun],0.7130,0.76,,Kepler-167.xml
Kepler-167,star,Radius [RSun],0.696,0.7,,Kepler-167.xml
Kepler-167,star,Radius [RSun] errorminus,.037,0.04,,Kepler-167.xml
Kepler-167,star,Radius [RSun] errorplus,0.037,0.04,,Kepler-167.xml
Kepler-168,star,Radius [RSun],1.107,1.11,,Kepler-168.xml
Kepler-168,star,Radius [RSun] errorminus,.496,0.5,,Kepler-168.xml
Kepler-168,star,Radius [RSun] errorplus,0.496,0.5,,Kepler-168.xml
Kepler-169,star,Mass [MSun],0.9180,0.86,,Kepler-169.xml
Kepler-169,star,Radius [RSun],0.763,0.76,,Kepler-169.xml
Kepler-169,star,Radius [RSun] errorminus,.046,0.05,,Kepler-169.xml
Kepler-169,star,Radius [RSun] errorplus,0.046,0.05,,Kepler-169.xml
Kepler-170,star,Radius [RSun],1.035,1.03,,Kepler-170.xml
Kepler-170,star,Radius [RSun] errorminus,.058,0.06,,Kepler-170.xml
Kepler-170,star,Radius [RSun] errorplus,0.058,0.06,,Kepler-170.xml
Kepler-170,star,Temperature [K] errorminus,7,57.0,,Kepler-170.xml
Kepler-171,star,Radius [RSun],0.839,0.84,,Kepler-171.xml
Kepler-171,star,Radius [RSun] errorminus,.376,0.38,,Kepler-171.xml
Kepler-171,star,Radius [RSun] errorplus,0.376,0.38,,Kepler-171.xml
Kepler-172,star,Mass [MSun],0.8500,0.86,,Kepler-172.xml
Kepler-172,star,Radius [RSun],1.085,1.08,,Kepler-172.xml
Kepler-172,star,Radius [RSun] errorminus,.191,0.19,,Kepler-172.xml
Kepler-172,star,Radius [RSun] errorplus,0.191,0.19,,Kepler-172.xml
Kepler-173,star,Mass [MSun],1.0600,0.78,,Kepler-173.xml
Kepler-173,star,Radius [RSun],0.949,0.95,,Kepler-173.xml
Kepler-173,star,Radius [RSun] errorminus,.473,0.47,,Kepler-173.xml
Kepler-173,star,Radius [RSun] errorplus,0.473,0.47,,Kepler-173.xml
Kepler-174,star,Radius [RSun],0.622,0.62,,Kepler-174.xml
Kepler-174,star,Radius [RSun] errorminus,.032,0.03,,Kepler-174.xml
Kepler-174,star,Radius [RSun] errorplus,0.032,0.03,,Kepler-174.xml
Kepler-174,star,Temperature [K] errorminus,26,126.0,,Kepler-174.xml
Kepler-175,star,Mass [MSun],1.0450,1.04,,Kepler-175.xml
Kepler-175,star,Radius [RSun] errorminus,.504,0.5,,Kepler-175.xml
Kepler-175,star,Radius [RSun] errorplus,0.504,0.5,,Kepler-175.xml
Kepler-176,star,Radius [RSun],0.891,0.89,,Kepler-176.xml
Kepler-176,star,Radius [RSun] errorminus,.456,0.46,,Kepler-176.xml
Kepler-176,star,Radius [RSun] errorplus,0.456,0.46,,Kepler-176.xml
KOI-523,star,Mass [MSun] errorminus,0.28,0.49,,KOI-523.xml
KOI-523,star,Mass [MSun] errorplus,0.40,0.28,,KOI-523.xml
KOI-523,star,Temperature [K],6197.00,5942.0,,KOI-523.xml
Kepler-178,star,Radius [RSun],1.066,1.07,,Kepler-178.xml
Kepler-178,star,Radius [RSun] errorminus,.454,0.45,,Kepler-178.xml
Kepler-178,star,Radius [RSun] errorplus,0.454,0.45,,Kepler-178.xml
Kepler-179,star,Radius [RSun],0.759,0.76,,Kepler-179.xml
Kepler-179,star,Radius [RSun] errorminus,.307,0.31,,Kepler-179.xml
Kepler-179,star,Radius [RSun] errorplus,0.307,0.31,,Kepler-179.xml
Kepler-180,star,Mass [MSun],0.9100,0.84,,Kepler-180.xml
Kepler-180,star,Radius [RSun],1.063,1.06,,Kepler-180.xml
Kepler-180,star,Radius [RSun] errorminus,.471,0.47,,Kepler-180.xml
Kepler-180,star,Radius [RSun] errorplus,0.471,0.47,,Kepler-180.xml
Kepler-181,star,Radius [RSun],0.749,0.75,,Kepler-181.xml
Kepler-181,star,Radius [RSun] errorminus,.367,0.37,,Kepler-181.xml
Kepler-181,star,Radius [RSun] errorplus,0.367,0.37,,Kepler-181.xml
Kepler-182,star,Mass [MSun],1.1000,1.14,,Kepler-182.xml
Kepler-182,star,Radius [RSun],1.146,1.15,,Kepler-182.xml
Kepler-182,star,Radius [RSun] errorminus,.512,0.51,,Kepler-182.xml
Kepler-182,star,Radius [RSun] errorplus,0.512,0.51,,Kepler-182.xml
Kepler-183,star,Radius [RSun],0.958,0.96,,Kepler-183.xml
Kepler-183,star,Radius [RSun] errorminus,.414,0.41,,Kepler-183.xml
Kepler-183,star,Radius [RSun] errorplus,0.414,0.41,,Kepler-183.xml
Kepler-184,star,Radius [RSun],0.873,0.87,,Kepler-184.xml
Kepler-185,star,Mass [MSun],0.7730,0.79,,Kepler-185.xml
Kepler-185,star,Radius [RSun],0.806,0.81,,Kepler-185.xml
Kepler-187,star,Mass [MSun],1.0000,0.85,,Kepler-187.xml
Kepler-187,star,Radius [RSun],1.287,1.29,,Kepler-187.xml
Kepler-187,star,Radius [RSun] errorminus,.247,0.25,,Kepler-187.xml
Kepler-187,star,Radius [RSun] errorplus,0.247,0.25,,Kepler-187.xml
Kepler-187,star,Temperature [K] errorminus,29,129.0,,Kepler-187.xml
Kepler-188,star,Radius [RSun],1.141,1.14,,Kepler-188.xml
Kepler-188,star,Radius [RSun] errorminus,.514,0.51,,Kepler-188.xml
Kepler-188,star,Radius [RSun] errorplus,0.514,0.51,,Kepler-188.xml
Kepler-189,star,Mass [MSun],0.8240,0.79,,Kepler-189.xml
Kepler-189,star,Radius [RSun] errorminus,.376,0.38,,Kepler-189.xml
Kepler-189,star,Radius [RSun] errorplus,0.376,0.38,,Kepler-189.xml
Kepler-190,star,Mass [MSun],0.8020,0.84,,Kepler-190.xml
Kepler-190,star,Radius [RSun],0.795,0.8,,Kepler-190.xml
Kepler-190,star,Radius [RSun] errorminus,.049,0.05,,Kepler-190.xml
Kepler-190,star,Radius [RSun] errorplus,0.049,0.05,,Kepler-190.xml
Kepler-191,star,Mass [MSun],0.8280,0.85,,Kepler-191.xml
Kepler-191,star,Radius [RSun],0.789,0.79,,Kepler-191.xml
Kepler-192,star,Radius [RSun],1.007,1.01,,Kepler-192.xml
Kepler-192,star,Radius [RSun] errorminus,.164,0.16,,Kepler-192.xml
Kepler-192,star,Radius [RSun] errorplus,0.164,0.16,,Kepler-192.xml
Kepler-193,star,Radius [RSun],1.147,1.15,,Kepler-193.xml
Kepler-193,star,Radius [RSun] errorminus,.515,0.52,,Kepler-193.xml
Kepler-193,star,Radius [RSun] errorplus,0.515,0.52,,Kepler-193.xml
Kepler-194,star,Radius [RSun],1.025,1.02,,Kepler-194.xml
Kepler-194,star,Radius [RSun] errorminus,.537,0.54,,Kepler-194.xml
Kepler-194,star,Radius [RSun] errorplus,0.537,0.54,,Kepler-194.xml
Kepler-195,star,Radius [RSun],0.775,0.78,,Kepler-195.xml
Kepler-195,star,Radius [RSun] errorminus,.284,0.28,,Kepler-195.xml
Kepler-195,star,Radius [RSun] errorplus,0.284,0.28,,Kepler-195.xml
Kepler-196,star,Radius [RSun],0.782,0.78,,Kepler-196.xml
Kepler-196,star,Radius [RSun] errorminus,.056,0.06,,Kepler-196.xml
Kepler-196,star,Radius [RSun] errorplus,0.056,0.06,,Kepler-196.xml
Kepler-197,star,Radius [RSun] errorminus,0.033,0.03,,Kepler-197.xml
Kepler-197,star,Radius [RSun] errorplus,0.033,0.03,,Kepler-197.xml
Kepler-198,star,Mass [MSun],0.9580,0.93,,Kepler-198.xml
Kepler-198,star,Radius [RSun] errorminus,.139,0.14,,Kepler-198.xml
Kepler-198,star,Radius [RSun] errorplus,0.139,0.14,,Kepler-198.xml
Kepler-199,star,Radius [RSun],0.967,0.97,,Kepler-199.xml
Kepler-199,star,Radius [RSun] errorminus,.173,0.17,,Kepler-199.xml
Kepler-199,star,Radius [RSun] errorplus,0.173,0.17,,Kepler-199.xml
Kepler-199,star,Temperature [K] errorminus,17,117.0,,Kepler-199.xml
Kepler-200,star,Radius [RSun],0.944,0.94,,Kepler-200.xml
Kepler-200,star,Radius [RSun] errorminus,.158,0.16,,Kepler-200.xml
Kepler-200,star,Radius [RSun] errorplus,0.158,0.16,,Kepler-200.xml
Kepler-201,star,Mass [MSun],1.1770,1.17,,Kepler-201.xml
Kepler-201,star,Radius [RSun],1.229,1.23,,Kepler-201.xml
Kepler-201,star,Temperature [K] errorminus,17,117.0,,Kepler-201.xml
Kepler-202,star,Radius [RSun],0.667,0.67,,Kepler-202.xml
Kepler-202,star,Radius [RSun] errorminus,.034,0.03,,Kepler-202.xml
Kepler-202,star,Radius [RSun] errorplus,0.034,0.03,,Kepler-202.xml
Kepler-203,star,Mass [MSun],1.0100,0.98,,Kepler-203.xml
Kepler-203,star,Radius [RSun],1.114,1.11,,Kepler-203.xml
Kepler-203,star,Radius [RSun] errorminus,.213,0.21,,Kepler-203.xml
Kepler-203,star,Radius [RSun] errorplus,0.213,0.21,,Kepler-203.xml
Kepler-204,star,Mass [MSun],1.0500,0.96,,Kepler-204.xml
Kepler-204,star,Radius [RSun],1.238,1.24,,Kepler-204.xml
Kepler-204,star,Radius [RSun] errorminus,.263,0.26,,Kepler-204.xml
Kepler-204,star,Radius [RSun] errorplus,0.263,0.26,,Kepler-204.xml
Kepler-205,star,Radius [RSun],0.546,0.55,,Kepler-205.xml
Kepler-205,star,Radius [RSun] errorminus,.022,0.02,,Kepler-205.xml
Kepler-205,star,Radius [RSun] errorplus,0.022,0.02,,Kepler-205.xml
Kepler-206,star,Mass [MSun],1.0210,0.94,,Kepler-206.xml
Kepler-206,star,Radius [RSun],1.185,1.19,,Kepler-206.xml
Kepler-206,star,Radius [RSun] errorminus,.228,0.23,,Kepler-206.xml
Kepler-206,star,Radius [RSun] errorplus,0.228,0.23,,Kepler-206.xml
Kepler-207,star,Radius [RSun],1.588,1.59,,Kepler-207.xml
Kepler-207,star,Radius [RSun] errorminus,.302,0.3,,Kepler-207.xml
Kepler-207,star,Radius [RSun] errorplus,0.302,0.3,,Kepler-207.xml
Kepler-207,star,Temperature [K] errorminus,16,116.0,,Kepler-207.xml
Kepler-208,star,Mass [MSun],0.9630,1.03,,Kepler-208.xml
Kepler-208,star,Radius [RSun],1.314,1.31,,Kepler-208.xml
Kepler-208,star,Radius [RSun] errorminus,.243,0.24,,Kepler-208.xml
Kepler-208,star,Radius [RSun] errorplus,0.243,0.24,,Kepler-208.xml
Kepler-209,star,Radius [RSun],0.935,0.94,,Kepler-209.xml
Kepler-209,star,Radius [RSun] errorminus,.138,0.14,,Kepler-209.xml
Kepler-209,star,Radius [RSun] errorplus,0.138,0.14,,Kepler-209.xml
Kepler-21 A,star,Mass [MSun] errorminus,0.010,0.06,,Kepler-21.xml
Kepler-21 A,star,Mass [MSun] errorplus,0.010,0.06,,Kepler-21.xml
Kepler-21 A,star,Radius [RSun] errorminus,0.020,0.04,,Kepler-21.xml
Kepler-21 A,star,Radius [RSun] errorplus,0.020,0.04,,Kepler-21.xml
Kepler-21 A,star,Visual magnitude,8.25,8.27,,Kepler-21.xml
Kepler-210,star,Mass [MSun],0.6120,0.63,,Kepler-210.xml
Kepler-210,star,Radius [RSun],0.650,0.69,,Kepler-210.xml
Kepler-210,star,Temperature [K],4559,4300.0,,Kepler-210.xml
Kepler-211,star,Mass [MSun],0.9140,0.97,,Kepler-211.xml
Kepler-211,star,Radius [RSun],0.816,0.82,,Kepler-211.xml
Kepler-211,star,Radius [RSun] errorminus,.054,0.05,,Kepler-211.xml
Kepler-211,star,Radius [RSun] errorplus,0.054,0.05,,Kepler-211.xml
Kepler-212,star,Mass [MSun],1.1660,1.16,,Kepler-212.xml
Kepler-212,star,Radius [RSun],1.455,1.46,,Kepler-212.xml
Kepler-212,star,Radius [RSun] errorminus,.272,0.27,,Kepler-212.xml
Kepler-212,star,Radius [RSun] errorplus,0.272,0.27,,Kepler-212.xml
Kepler-213,star,Mass [MSun],0.9760,0.94,,Kepler-213.xml
Kepler-213,star,Radius [RSun],1.195,1.2,,Kepler-213.xml
Kepler-213,star,Radius [RSun] errorminus,.223,0.22,,Kepler-213.xml
Kepler-213,star,Radius [RSun] errorplus,0.223,0.22,,Kepler-213.xml
Kepler-214,star,Radius [RSun],1.352,1.35,,Kepler-214.xml
Kepler-214,star,Radius [RSun] errorminus,.252,0.25,,Kepler-214.xml
Kepler-214,star,Radius [RSun] errorplus,0.252,0.25,,Kepler-214.xml
Kepler-215,star,Mass [MSun],0.9770,0.77,,Kepler-215.xml
Kepler-215,star,Radius [RSun],1.027,1.03,,Kepler-215.xml
Kepler-215,star,Radius [RSun] errorminus,.236,0.24,,Kepler-215.xml
Kepler-215,star,Radius [RSun] errorplus,0.236,0.24,,Kepler-215.xml
Kepler-215,star,Temperature [K] errorminus,64,164.0,,Kepler-215.xml
Kepler-216,star,Radius [RSun] errorminus,.243,0.24,,Kepler-216.xml
Kepler-216,star,Radius [RSun] errorplus,0.243,0.24,,Kepler-216.xml
Kepler-216,star,Temperature [K] errorminus,20,120.0,,Kepler-216.xml
Kepler-217,star,Radius [RSun],1.799,1.8,,Kepler-217.xml
Kepler-217,star,Radius [RSun] errorminus,.256,0.26,,Kepler-217.xml
Kepler-217,star,Radius [RSun] errorplus,0.256,0.26,,Kepler-217.xml
