Name,Category,Attribute,OEC value,EU value,NASA value,source
HD 218566,system,Distance errorplus,0.93,,1.03,HD 218566.xml
HD 219415,system,Right ascension,23 14 53.8203,,23 14 53.83,HD 219415.xml
HD 220074,system,Distance [parsec],290.2,,289.02,HD 220074.xml
HD 220689,system,Distance [parsec],44.6,,45.23,HD 220689.xml
HD 221287,system,Distance [parsec],52.9,,52.88,HD 221287.xml
HAT-P-30,system,Distance errorminus,8,,-8.00,HAT-P-30.xml
HAT-P-32,system,Distance errorminus,5,,-5.00,HAT-P-32.xml
HAT-P-33,system,Distance errorminus,9,,-9.00,HAT-P-33.xml
HAT-P-34,system,Declination,+18 06 17.42,,+18 06 17.5,HAT-P-34.xml
Kepler-115,system,Right ascension,19 50 50,,19 50 50.84,Kepler-115.xml
Kepler-115,system,Declination,+45 15 42,,+45 15 42.9,Kepler-115.xml
Kepler-116,system,Declination,+43 32 12,,+43 32 12.6,Kepler-116.xml
Kepler-117,system,Distance errorminus,50,,-50.00,Kepler-117.xml
Kepler-120,system,Declination,+39 20 20,,+39 20 20.8,Kepler-120.xml
Kepler-121,system,Right ascension,19 04 38,,19 04 38.90,Kepler-121.xml
Kepler-121,system,Declination,+39 40 40,,+39 40 40.8,Kepler-121.xml
Kepler-122,system,Right ascension,19 24 26,,19 24 26.85,Kepler-122.xml
Kepler-122,system,Declination,+39 56 56,,+39 56 56.8,Kepler-122.xml
Kepler-123,system,Right ascension,19 47 59,,19 47 59.67,Kepler-123.xml
Kepler-124,system,Right ascension,19 07 00,,19 07 00.67,Kepler-124.xml
Kepler-124,system,Declination,+49 03 53,,+49 03 53.7,Kepler-124.xml
Kepler-193,system,Right ascension,19 45 59,,19 45 59.66,Kepler-193.xml
Kepler-198,system,Right ascension,19 22 41,,19 22 41.55,Kepler-198.xml
Kepler-198,system,Declination,+38 41 27,,+38 41 27.6,Kepler-198.xml
Kepler-199,system,Declination,+40 14 10,,+40 14 10.6,Kepler-199.xml
Kepler-200,system,Declination,+41 14 14,,+41 14 14.9,Kepler-200.xml
Kepler-203,system,Right ascension,19 48 21,,19 48 21.59,Kepler-203.xml
Kepler-203,system,Declination,+41 23 16,,+41 23 16.9,Kepler-203.xml
Kepler-204,system,Declination,+41 45 42,,+41 45 42.9,Kepler-204.xml
Kepler-205,system,Right ascension,19 01 08,,19 01 08.91,Kepler-205.xml
Kepler-206,system,Declination,+41 50 01,,+41 50 01.9,Kepler-206.xml
HD 65216,system,Distance [parsec],34.3,,35.59,HD 65216.xml
HD 66141,system,Distance [parsec],80.9,,80.06,HD 66141.xml
HD 66428,system,Declination,-01 09 45.7,,-01 09 45.8,HD 66428.xml
HD 66428,system,Distance [parsec],54.9,,55.04,HD 66428.xml
HD 66428,system,Distance errorminus,3.2,,-4.03,HD 66428.xml
HD 66428,system,Distance errorplus,3.2,,3.52,HD 66428.xml
HD 67087,system,Right ascension,08 07 39.75457,,08 07 39.76,HD 67087.xml
HD 67087,system,Distance [parsec],88.8,,88.81,HD 67087.xml
HD 68988,system,Declination,+61 27 38,,+61 27 38.6,HD 68988.xml
HD 68988,system,Distance [parsec],58,,58.82,HD 68988.xml
HD 69830,system,Right ascension,08 18 23,,08 18 23.95,HD 69830.xml
HD 69830,system,Declination,-12 37 55,,-12 37 55.8,HD 69830.xml
HD 69830,system,Distance [parsec],12.6,,12.58,HD 69830.xml
HD 70642,system,Declination,-39 42 19,,-39 42 19.5,HD 70642.xml
HD 70642,system,Distance [parsec],28.8,,28.76,HD 70642.xml
HD 72659,system,Declination,-01 34 05,,-01 34 05.6,HD 72659.xml
HD 72659,system,Distance [parsec],49.8,,51.40,HD 72659.xml
HD 73267,system,Distance [parsec],54.2,,54.91,HD 73267.xml
HD 73267,system,Distance errorminus,2.7,,-3.00,HD 73267.xml
HD 73267,system,Distance errorplus,2.7,,3.00,HD 73267.xml
HD 73526,system,Declination,-41 19 08,,-41 19 08.8,HD 73526.xml
HD 73526,system,Distance [parsec],99,,94.61,HD 73526.xml
HD 73534,system,Distance [parsec],96.99,,81.00,HD 73534.xml
HD 74156,system,Declination,+04 34 41.1,,+04 34 41.2,HD 74156.xml
HD 74156,system,Distance [parsec],64.4,,64.60,HD 74156.xml
HD 74156,system,Distance errorminus,2.2,,-4.60,HD 74156.xml
HD 74156,system,Distance errorplus,2.2,,4.60,HD 74156.xml
HD 75784,system,Distance errorminus,6.2,,-6.20,HD 75784.xml
HD 75898,system,Declination,+33 03 25,,+33 03 24.5,HD 75898.xml
HD 77338,system,Distance [parsec],40.75,,41.27,HD 77338.xml
HD 79498,system,Distance [parsec],49,,48.64,HD 79498.xml
HD 81688,system,Distance [parsec],85.8,,88.26,HD 81688.xml
HD 81688,system,Distance errorminus,2.9,,-7.07,HD 81688.xml
HD 81688,system,Distance errorplus,2.9,,6.09,HD 81688.xml
HD 82943,system,Right ascension,09 34 50,,09 34 50.73,HD 82943.xml
HD 82886,system,Distance [parsec],125,,112.23,HD 82886.xml
HD 83443,system,Right ascension,09 37 11,,09 37 11.83,HD 83443.xml
HD 83443,system,Declination,-43 16 19,,-43 16 19.9,HD 83443.xml
HD 83443,system,Distance [parsec],43.54,,43.53,HD 83443.xml
HD 222155,system,Declination,+48 59 47,,+48 59 47.5,HD 222155.xml
HD 222155,system,Distance [parsec],49.1,,50.45,HD 222155.xml
HD 222582,system,Right ascension,23 41 51,,23 41 51.53,HD 222582.xml
HD 222582,system,Declination,-05 59 08,,-05 59 08.7,HD 222582.xml
HD 222582,system,Distance [parsec],42,,41.95,HD 222582.xml
HD 231701,system,Distance [parsec],108.4,,108.46,HD 231701.xml
HD 233604,system,Right ascension,09 09 48.8205,,09 09 48.81,HD 233604.xml
HD 290327,system,Distance [parsec],54.9,,56.70,HD 290327.xml
HD 285507,system,Distance [parsec],41.339,,42.43,HD 285507.xml
HD 330075,system,Right ascension,15 49 37,,15 49 37.69,HD 330075.xml
HD 330075,system,Declination,-49 57 48,,-49 57 48.7,HD 330075.xml
HIP 5158,system,Distance [parsec],45,,44.80,HIP 5158.xml
HIP 12961,system,Distance [parsec],23,,23.80,HIP 12961.xml
HIP 14810,system,Distance [parsec],52.9,,52.88,HIP 14810.xml
HIP 57050,system,Distance [parsec],11,,11.03,HIP 57050.xml
HIP 57274,system,Declination,+30 57 33,,+30 57 33.5,HIP 57274.xml
HIP 57274,system,Distance [parsec],25.92,,25.87,HIP 57274.xml
Ross 458,system,Distance [parsec],114,,11.43,Ross 458.xml
HIP 63242,system,Distance [parsec],135,,149.25,HIP 63242.xml
HIP 70849,system,Distance [parsec],24,,23.98,HIP 70849.xml
HD 185269,system,Distance [parsec],50.28,,47.37,HD 185269.xml
HD 185269,system,Distance errorminus,1.42,,-1.72,HD 185269.xml
HD 185269,system,Distance errorplus,1.42,,1.60,HD 185269.xml
HD 187085,system,Right ascension,19 49 33,,19 49 33.97,HD 187085.xml
HD 187123,system,Distance [parsec],48.3,,47.92,HD 187123.xml
HD 187123,system,Distance errorminus,1.2,,-1.69,HD 187123.xml
HD 187123,system,Distance errorplus,1.2,,1.58,HD 187123.xml
HD 188015,system,Right ascension,19 52 04,,19 52 04.54,HD 188015.xml
HD 188015,system,Distance [parsec],52.6,,52.63,HD 188015.xml
HD 189733,system,Right ascension,20 00 43,,20 00 43.71,HD 189733.xml
HD 189733,system,Distance [parsec],19.3,,19.25,HD 189733.xml
Kepler-125,system,Right ascension,19 53 01,,19 53 01.95,Kepler-125.xml
Kepler-125,system,Declination,+47 36 17,,+47 36 17.8,Kepler-125.xml
Kepler-126,system,Declination,+44 12 30,,+44 12 30.8,Kepler-126.xml
Kepler-127,system,Right ascension,19 00 45,,19 00 45.60,Kepler-127.xml
Kepler-127,system,Declination,+46 01 40,,+46 01 40.7,Kepler-127.xml
Kepler-128,system,Declination,+43 58 48.64,,+43 58 48.8,Kepler-128.xml
Kepler-129,system,Right ascension,19 01 14,,19 01 14.71,Kepler-129.xml
Kepler-129,system,Declination,+47 50 54,,+47 50 54.9,Kepler-129.xml
Kepler-132,system,Right ascension,18 52 56,,18 52 56.59,Kepler-132.xml
Kepler-132,system,Declination,+41 20 34,,+41 20 34.9,Kepler-132.xml
Kepler-133,system,Right ascension,19 49 06,,19 49 06.71,Kepler-133.xml
Kepler-135,system,Right ascension,19 21 58,,19 21 58.83,Kepler-135.xml
Kepler-135,system,Declination,+38 47 43,,+38 47 43.7,Kepler-135.xml
Kepler-136,system,Declination,+42 35 55.73,,+42 35 55.6,Kepler-136.xml
Kepler-137,system,Right ascension,18 48 32,,18 48 32.53,Kepler-137.xml
Kepler-137,system,Declination,+43 02 20,,+43 02 20.8,Kepler-137.xml
Kepler-1380,system,Right ascension,19 12 28,,19 21 31.57,Kepler-1380.xml
Kepler-1380,system,Declination,+42 26 26,,+43 17 34.7,Kepler-1380.xml
Kepler-207,system,Declination,+42 09 57,,+42 09 57.8,Kepler-207.xml
Kepler-208,system,Right ascension,19 35 33,,19 35 33.65,Kepler-208.xml
Kepler-208,system,Declination,+42 31 40,,+42 31 40.8,Kepler-208.xml
Kepler-209,system,Right ascension,19 24 40,,19 24 40.69,Kepler-209.xml
Kepler-209,system,Declination,+42 38 26,,+42 38 26.9,Kepler-209.xml
Kepler-210,system,Right ascension,19 30 00,,19 30 00.81,Kepler-210.xml
Kepler-212,system,Right ascension,19 10 28,,19 10 29.00,Kepler-212.xml
Kepler-212,system,Declination,+43 08 29,,+43 08 30.0,Kepler-212.xml
Kepler-213,system,Right ascension,19 23 17,,19 23 17.80,Kepler-213.xml
Kepler-213,system,Declination,+44 38 49,,+44 38 49.9,Kepler-213.xml
HAT-P-36,system,Right ascension,12 33 03.909,,12 33 03.90,HAT-P-36.xml
HAT-P-36,system,Declination,+44 54 55.18,,+44 54 55.3,HAT-P-36.xml
HAT-P-38,system,Declination,+32 14 47,,+32 14 46.1,HAT-P-38.xml
HAT-P-41,system,Declination,+04 40 20,,+04 40 20.7,HAT-P-41.xml
HAT-P-42,system,Right ascension,09 01 22,,09 01 22.65,HAT-P-42.xml
HAT-P-43,system,Distance [parsec],543,,542.00,HAT-P-43.xml
HAT-P-44,system,Distance [parsec],374,,363.00,HAT-P-44.xml
HAT-P-44,system,Distance errorminus,23,,-17.00,HAT-P-44.xml
HAT-P-44,system,Distance errorplus,42,,31.00,HAT-P-44.xml
HAT-P-45,system,Right ascension,18 17 29,,18 17 29.58,HAT-P-45.xml
HAT-P-45,system,Distance errorminus,17,,-17.00,HAT-P-45.xml
HD 86081,system,Distance [parsec],91,,91.16,HD 86081.xml
HD 87883,system,Distance [parsec],18.1,,18.06,HD 87883.xml
HD 88133,system,Right ascension,10 10 07,,10 10 07.68,HD 88133.xml
HD 88133,system,Declination,+18 11 12,,+18 11 12.7,HD 88133.xml
HD 88133,system,Distance [parsec],74.5,,74.46,HD 88133.xml
HD 89744,system,Right ascension,10 22 10,,10 22 10.56,HD 89744.xml
HD 89744,system,Distance [parsec],40,,39.00,HD 89744.xml
HD 90156,system,Distance [parsec],39.6,,22.09,HD 90156.xml
HD 93083,system,Right ascension,10 44 20,,10 44 20.91,HD 93083.xml
HD 95086,system,Distance [parsec],90.27,,91.57,HD 95086.xml
HD 95127,system,Distance [parsec],327,,332.00,HD 95127.xml
HD 95127,system,Distance errorminus,106,,-110.00,HD 95127.xml
HD 95127,system,Distance errorplus,106,,110.00,HD 95127.xml
HD 96063,system,Distance [parsec],158,,132.80,HD 96063.xml
HD 96167,system,Distance [parsec],84,,84.03,HD 96167.xml
HD 97658,system,Distance [parsec],21.11,,21.30,HD 97658.xml
HD 97658,system,Distance errorminus,0.34,,-0.45,HD 97658.xml
HD 97658,system,Distance errorplus,0.34,,0.43,HD 97658.xml
HD 98219,system,Right ascension,11 17 47,,11 17 47.55,HD 98219.xml
HD 98219,system,Declination,-23 58 31,,-23 58 31.5,HD 98219.xml
HD 98219,system,Distance [parsec],134,,150.38,HD 98219.xml
HD 99109,system,Declination,-01 31 44,,-01 31 44.7,HD 99109.xml
HD 99109,system,Distance [parsec],60.5,,60.46,HD 99109.xml
HD 99706,system,Declination,+43 58 00,,+43 57 59.7,HD 99706.xml
HD 99706,system,Distance [parsec],129,,130.89,HD 99706.xml
HD 100546,system,Distance errorminus,4,,-4.00,HD 100546.xml
HD 100655,system,Distance [parsec],122,,140.85,HD 100655.xml
HD 100777,system,Declination,-04 45 21,,-04 45 20.5,HD 100777.xml
HD 101930,system,Declination,-58 00 24,,-58 00 24.8,HD 101930.xml
HD 101930,system,Distance [parsec],30.49,,30.50,HD 101930.xml
HD 102272,system,Distance [parsec],360,,164.20,HD 102272.xml
HD 102329,system,Right ascension,11 46 46,,11 46 46.64,HD 102329.xml
HD 102329,system,Declination,+03 28 27,,+03 28 27.5,HD 102329.xml
HD 102329,system,Distance [parsec],158,,138.50,HD 102329.xml
HD 102956,system,Distance [parsec],126,,121.07,HD 102956.xml
HD 190984,system,Distance [parsec],103,,189.39,HD 190984.xml
HD 192263,system,Right ascension,20 14 00,,20 13 59.85,HD 192263.xml
HD 192263,system,Distance [parsec],19.9,,19.89,HD 192263.xml
HD 195019,system,Right ascension,20 28 17,,20 28 18.63,HD 195019.xml
HD 195019,system,Declination,+18 46 12,,+18 46 10.2,HD 195019.xml
HD 195019,system,Distance [parsec],37.36,,37.35,HD 195019.xml
HD 196067,system,Distance [parsec],44.3,,43.57,HD 196067.xml
HD 196885,system,Right ascension,20 39 51,,20 39 51.88,HD 196885.xml
HD 196885,system,Declination,+11 14 58,,+11 14 58.7,HD 196885.xml
HD 196885,system,Distance [parsec],33,,32.99,HD 196885.xml
HD 200964,system,Distance [parsec],68.4,,68.35,HD 200964.xml
HD 200964,system,Distance errorminus,4.8,,-5.18,HD 200964.xml
HD 200964,system,Distance errorplus,4.8,,4.50,HD 200964.xml
HD 202206,system,Right ascension,21 14 57,,21 14 57.77,HD 202206.xml
HD 204941,system,Distance [parsec],27,,26.95,HD 204941.xml
HD 205739,system,Distance [parsec],90.3,,90.33,HD 205739.xml
HD 207832,system,Right ascension,21 52 35,,21 52 36.28,HD 207832.xml
HD 207832,system,Declination,-26 49 44,,-26 01 35.6,HD 207832.xml
HD 207832,system,Distance [parsec],54.4,,55.31,HD 207832.xml
HD 208487,system,Right ascension,21 57 19,,21 57 19.85,HD 208487.xml
HD 208487,system,Distance [parsec],45,,44.00,HD 208487.xml
HD 209458,system,Right ascension,22 03 10,,22 03 10.77,HD 209458.xml
HD 209458,system,Distance [parsec],47,,47.08,HD 209458.xml
HD 210277,system,Right ascension,22 09 29,,22 09 29.87,HD 210277.xml
HD 210277,system,Declination,-07 32 32,,-07 32 55.2,HD 210277.xml
HD 212771,system,Distance [parsec],131,,121.80,HD 212771.xml
HIP 78530,system,Distance errorminus,13.0,,-13.00,HIP 78530.xml
Kepler-18,system,Declination,+44 44 46.94,,+44 44 46.8,Kepler-18.xml
WASP-119,system,Right ascension,03 43 44.02,,03 43 44.03,WASP-119.xml
WASP-119,system,Declination,-65 11 37.8,,-65 11 37.9,WASP-119.xml
WASP-119,system,Distance errorminus,29,,-29.00,WASP-119.xml
WASP-124,system,Right ascension,22 10 51.43,,22 10 51.44,WASP-124.xml
WASP-124,system,Distance errorminus,11,,-11.00,WASP-124.xml
WASP-126,system,Right ascension,04 13 29.72,,04 13 29.73,WASP-126.xml
WASP-126,system,Distance errorminus,15,,-15.00,WASP-126.xml
WASP-129,system,Distance errorminus,7,,-7.00,WASP-129.xml
WASP-133,system,Right ascension,20 58 18.08,,20 58 18.09,WASP-133.xml
WASP-133,system,Declination,-35 47 47.5,,-35 47 47.6,WASP-133.xml
WASP-133,system,Distance errorminus,21,,-21.00,WASP-133.xml
Kepler-766,system,Declination,+37 58 11,,+37 58 11.5,Kepler-766.xml
Kepler-768,system,Declination,+38 23 37,,+38 23 36.5,Kepler-768.xml
Kepler-271,system,Right ascension,18 52 00,,18 52 00.72,Kepler-271.xml
Kepler-66,system,Distance errorminus,90,,-90.00,Kepler-66.xml
Kepler-77,system,Right ascension,19 18 25,,19 18 25.91,Kepler-77.xml
Kepler-77,system,Distance errorminus,70,,-70.00,Kepler-77.xml
Kepler-8,system,Distance errorminus,180,,-180.00,Kepler-8.xml
OGLE-TR-10,system,Declination,-29 52 34,,-29 52 34.9,OGLE-TR-10.xml
Oph 11,system,Right ascension,16 22 25,,19 52 51.63,Oph 11.xml
Oph 11,system,Declination,-24 05 14,,+39 57 18.4,Oph 11.xml
Oph 11,system,Distance [parsec],145,,1000.00,Oph 11.xml
POTS-1,system,Distance errorminus,600,,-600.00,POTS-1.xml
PSR 1257+12,system,Distance [parsec],710,,600.00,PSR 1257+12.xml
PSR 1257+12,system,Distance errorminus,38,,-100.00,PSR 1257+12.xml
PSR 1257+12,system,Distance errorplus,43,,100.00,PSR 1257+12.xml
Pr0201,system,Right ascension,08 41 43,,08 41 43.82,Pr0201.xml
Pr0201,system,Declination,+20 13 36,,+20 13 36.8,Pr0201.xml
WASP-2,system,Distance [parsec],165.8,,166.00,WASP-2.xml
WASP-2,system,Distance errorminus,37.0,,-30.00,WASP-2.xml
WASP-2,system,Distance errorplus,25.6,,30.00,WASP-2.xml
WASP-29,system,Distance [parsec],80,,70.00,WASP-29.xml
WASP-33,system,Distance [parsec],116,,116.14,WASP-33.xml
WASP-37,system,Distance [parsec],338,,343.00,WASP-37.xml
WASP-41,system,Right ascension,12 42 28.497,,12 42 28.50,WASP-41.xml
WASP-41,system,Declination,-30 38 23.55,,-30 38 23.5,WASP-41.xml
WASP-41,system,Distance errorminus,60,,-60.00,WASP-41.xml
WASP-49,system,Distance errorminus,20,,-20.00,WASP-49.xml
WASP-55,system,Right ascension,13 55 02,,13 35 01.95,WASP-55.xml
WASP-55,system,Declination,-17 30 13,,-17 30 12.5,WASP-55.xml
WASP-59,system,Right ascension,23 18 29.54,,23 18 29.55,WASP-59.xml
WASP-59,system,Distance errorminus,25,,-25.00,WASP-59.xml
WASP-62,system,Declination,-63 59 18.3,,-63 59 18.4,WASP-62.xml
WASP-82,system,Distance errorminus,30,,-30.00,WASP-82.xml
WASP-97,system,Declination,-55 46 19,,-55 46 19.5,WASP-97.xml
XO-4,system,Declination,+58 16 05.005,,+58 16 05.2,XO-4.xml
Kepler-239,system,Right ascension,19 36 48,,19 36 48.51,Kepler-239.xml
Kepler-240,system,Declination,+40 45 00,,+40 45 00.9,Kepler-240.xml
Kepler-242,system,Right ascension,19 06 15,,19 06 15.77,Kepler-242.xml
Kepler-243,system,Right ascension,19 00 26,,19 00 26.51,Kepler-243.xml
Kepler-244,system,Declination,+42 18 04,,+42 18 04.9,Kepler-244.xml
Kepler-245,system,Declination,+42 26 10,,+42 26 10.7,Kepler-245.xml
Kepler-248,system,Right ascension,19 32 14,,19 32 14.73,Kepler-248.xml
Kepler-248,system,Declination,+43 34 52,,+43 34 52.9,Kepler-248.xml
Kepler-249,system,Declination,+43 39 30,,+43 39 30.7,Kepler-249.xml
Kepler-250,system,Right ascension,19 18 22,,19 18 22.74,Kepler-250.xml
Kepler-251,system,Right ascension,19 46 15,,19 46 15.90,Kepler-251.xml
Kepler-252,system,Declination,+44 32 45,,+44 32 45.5,Kepler-252.xml
Kepler-254,system,Right ascension,19 12 39,,19 12 39.53,Kepler-254.xml
Kepler-255,system,Declination,+45 58 36,,+45 58 36.6,Kepler-255.xml
Kepler-256,system,Declination,+46 05 50,,+46 05 50.6,Kepler-256.xml
Kepler-257,system,Right ascension,19 49 15,,19 49 15.84,Kepler-257.xml
Kepler-257,system,Declination,+46 01 23,,+46 01 23.8,Kepler-257.xml
Kepler-258,system,Declination,+46 34 45,,+46 34 45.6,Kepler-258.xml
Kepler-259,system,Right ascension,19 12 50,,19 12 50.86,Kepler-259.xml
Kepler-260,system,Declination,+38 00 50,,+38 00 50.8,Kepler-260.xml
Kepler-261,system,Right ascension,19 25 27,,19 25 27.55,Kepler-261.xml
Kepler-262,system,Right ascension,19 22 54,,19 22 54.88,Kepler-262.xml
Kepler-262,system,Declination,+37 15 09,,+37 15 09.5,Kepler-262.xml
Kepler-263,system,Right ascension,19 29 52,,19 29 52.74,Kepler-263.xml
Kepler-264,system,Right ascension,19 28 10,,19 28 10.71,Kepler-264.xml
Kepler-265,system,Right ascension,19 22 02,,19 22 02.51,Kepler-265.xml
Kepler-266,system,Declination,+44 10 00,,+44 10 00.9,Kepler-266.xml
Kepler-279,system,Right ascension,19 09 33,,19 09 33.89,Kepler-279.xml
Kepler-267,system,Declination,+47 09 26,,+47 09 26.9,Kepler-267.xml
Kepler-269,system,Right ascension,19 20 51,,19 20 51.64,Kepler-269.xml
Kepler-269,system,Declination,+41 46 33,,+41 46 33.5,Kepler-269.xml
Kepler-272,system,Right ascension,19 56 30,,19 56 30.61,Kepler-272.xml
Kepler-272,system,Declination,+47 35 37,,+47 35 37.8,Kepler-272.xml
Kepler-273,system,Right ascension,19 25 12,,19 25 12.53,Kepler-273.xml
Kepler-273,system,Declination,+47 41 51,,+47 41 51.9,Kepler-273.xml
Kepler-275,system,Declination,+38 30 53,,+38 30 53.7,Kepler-275.xml
Kepler-276,system,Declination,+39 02 10,,+39 02 10.8,Kepler-276.xml
Kepler-277,system,Right ascension,19 06 19,,19 06 19.96,Kepler-277.xml
Kepler-277,system,Declination,+39 04 37,,+39 04 38.0,Kepler-277.xml
Kepler-278,system,Right ascension,19 20 25,,19 20 25.73,Kepler-278.xml
Kepler-280,system,Right ascension,19 25 33,,19 25 33.72,Kepler-280.xml
Kepler-281,system,Right ascension,19 36 25,,19 36 25.97,Kepler-281.xml
Kepler-282,system,Right ascension,18 58 42,,18 58 42.55,Kepler-282.xml
Kepler-282,system,Declination,+44 47 51,,+44 47 51.7,Kepler-282.xml
Kepler-284,system,Declination,+47 43 46,,+47 43 46.7,Kepler-284.xml
Kepler-285,system,Right ascension,19 25 33,,19 25 33.82,Kepler-285.xml
Kepler-287,system,Right ascension,19 23 42,,19 23 42.59,Kepler-287.xml
Kepler-287,system,Declination,+48 26 36,,+48 26 36.8,Kepler-287.xml
Kepler-288,system,Right ascension,19 15 39,,19 15 39.94,Kepler-288.xml
Kepler-288,system,Declination,+39 35 40,,+39 35 41.0,Kepler-288.xml
Kepler-289,system,Right ascension,19 49 51,,19 49 51.68,Kepler-289.xml
Kepler-289,system,Distance errorminus,14,,-14.00,Kepler-289.xml
Kepler-290,system,Declination,+42 40 53,,+42 40 53.6,Kepler-290.xml
Kepler-291,system,Right ascension,19 11 39,,19 11 39.93,Kepler-291.xml
Kepler-292,system,Right ascension,19 43 03,,19 43 03.87,Kepler-292.xml
Kepler-293,system,Right ascension,19 05 25,,19 05 25.93,Kepler-293.xml
Kepler-294,system,Declination,+46 03 33,,+46 03 33.5,Kepler-294.xml
Kepler-296,system,Right ascension,19 06 09.602,,19 06 09.60,Kepler-296.xml
Kepler-296,system,Distance [parsec],558.5,,226.00,Kepler-296.xml
Kepler-297,system,Declination,+48 46 39,,+48 46 39.5,Kepler-297.xml
Kepler-298,system,Right ascension,18 52 09,,18 52 09.55,Kepler-298.xml
Kepler-299,system,Right ascension,18 52 49,,18 52 49.67,Kepler-299.xml
Kepler-299,system,Declination,+48 34 49,,+48 34 49.8,Kepler-299.xml
Kepler-300,system,Declination,+48 35 58,,+48 35 59.0,Kepler-300.xml
Kepler-301,system,Right ascension,18 55 55,,18 55 55.91,Kepler-301.xml
Kepler-301,system,Declination,+49 13 58,,+49 13 58.8,Kepler-301.xml
Kepler-302,system,Declination,+43 37 45,,+43 37 45.6,Kepler-302.xml
Kepler-303,system,Right ascension,18 52 32,,18 52 32.51,Kepler-303.xml
Kepler-305,system,Right ascension,19 56 53,,19 56 53.83,Kepler-305.xml
Kepler-305,system,Declination,+40 20 35,,+40 20 35.5,Kepler-305.xml
Kepler-307,system,Right ascension,19 51 10,,19 51 10.83,Kepler-307.xml
Kepler-307,system,Declination,+40 25 03,,+40 25 03.7,Kepler-307.xml
Kepler-309,system,Declination,+46 57 40,,+46 57 40.6,Kepler-309.xml
Kepler-311,system,Right ascension,18 48 14,,18 48 14.71,Kepler-311.xml
Kepler-311,system,Declination,+47 05 07,,+47 05 07.8,Kepler-311.xml
Kepler-312,system,Right ascension,19 53 34,,19 53 34.99,Kepler-312.xml
Kepler-313,system,Right ascension,19 53 10,,19 53 10.78,Kepler-313.xml
Kepler-313,system,Declination,+48 46 31,,+48 46 31.7,Kepler-313.xml
Kepler-314,system,Right ascension,19 38 41,,19 38 41.79,Kepler-314.xml
Kepler-315,system,Right ascension,19 52 05,,19 52 05.54,Kepler-315.xml
Kepler-315,system,Declination,+43 21 48,,+43 21 48.7,Kepler-315.xml
Kepler-316,system,Declination,+44 11 02,,+44 11 02.8,Kepler-316.xml
Kepler-317,system,Right ascension,19 39 46,,19 39 46.53,Kepler-317.xml
Kepler-318,system,Right ascension,19 53 55,,19 53 55.88,Kepler-318.xml
Kepler-319,system,Right ascension,19 15 14,,19 15 14.87,Kepler-319.xml
Kepler-321,system,Right ascension,19 37 48,,19 37 48.88,Kepler-321.xml
Kepler-322,system,Right ascension,18 45 23,,18 45 23.72,Kepler-322.xml
Kepler-322,system,Declination,+44 17 42,,+44 17 42.9,Kepler-322.xml
Kepler-323,system,Right ascension,19 25 31,,19 25 31.74,Kepler-323.xml
Kepler-323,system,Declination,+38 07 38,,+38 07 38.9,Kepler-323.xml
Kepler-327,system,Declination,+44 05 15,,+44 05 15.6,Kepler-327.xml
Kepler-329,system,Declination,+45 13 38,,+45 13 38.7,Kepler-329.xml
Kepler-333,system,Right ascension,19 29 08,,19 29 08.66,Kepler-333.xml
Kepler-333,system,Declination,+40 54 48,,+40 54 48.9,Kepler-333.xml
Kepler-334,system,Right ascension,19 08 33,,19 08 33.76,Kepler-334.xml
Kepler-334,system,Declination,+47 06 54,,+47 06 54.7,Kepler-334.xml
Kepler-336,system,Declination,+41 19 52,,+41 19 52.9,Kepler-336.xml
Kepler-337,system,Right ascension,19 20 14,,19 20 14.52,Kepler-337.xml
Kepler-338,system,Right ascension,18 51 54,,18 51 54.95,Kepler-338.xml
Kepler-338,system,Declination,+40 47 03,,+40 47 03.6,Kepler-338.xml
Kepler-339,system,Declination,+48 26 40,,+48 26 40.7,Kepler-339.xml
Kepler-341,system,Right ascension,19 19 26,,19 19 26.78,Kepler-341.xml
Kepler-341,system,Declination,+43 28 21,,+43 28 22.0,Kepler-341.xml
Kepler-343,system,Right ascension,19 27 50,,19 27 50.56,Kepler-343.xml
Kepler-343,system,Declination,+42 25 58,,+42 25 58.8,Kepler-343.xml
Kepler-344,system,Right ascension,19 29 59,,19 29 59.91,Kepler-344.xml
Kepler-344,system,Declination,+46 19 27,,+46 19 27.9,Kepler-344.xml
Kepler-345,system,Right ascension,19 40 54,,19 40 54.91,Kepler-345.xml
Kepler-345,system,Declination,+45 58 15,,+45 58 15.7,Kepler-345.xml
Kepler-346,system,Right ascension,19 12 02,,19 12 02.86,Kepler-346.xml
Kepler-347,system,Right ascension,19 16 47,,19 16 47.90,Kepler-347.xml
Kepler-347,system,Declination,+49 18 20,,+49 18 20.6,Kepler-347.xml
Kepler-350,system,Right ascension,19 01 40,,19 01 40.71,Kepler-350.xml
Kepler-350,system,Declination,+39 42 21,,+39 42 22.0,Kepler-350.xml
Kepler-353,system,Right ascension,19 47 25,,19 47 25.59,Kepler-353.xml
Kepler-355,system,Right ascension,19 03 11,,19 03 11.87,Kepler-355.xml
Kepler-358,system,Declination,+48 16 52,,+48 16 53.0,Kepler-358.xml
WASP-117,system,Right ascension,02 27 06.0972,,02 27 06.10,WASP-117.xml
WASP-117,system,Declination,-50 17 04.354,,-50 17 04.3,WASP-117.xml
WTS-1,system,Right ascension,19 35 56.41,,19 35 58.37,WTS-1.xml
